explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max,avg_nnodes,avg_nleaves,avg_depth
FACETBranchBound,25,3,568,10,30,1.0,1.0,1.0,1.0,0.0,0.15477763902763905,1.0,0.2205036792934461,7.6,0.6237494945526123,5682.2577252388,78604,326214.3,500908,13.96,7.48,3.0
FACETBranchBound,30,3,568,10,30,1.0,1.0,1.0,1.0,0.0,0.1327331608366091,1.0,0.23862022636925845,6.6,0.7170007228851318,50181.1189289093,584856,2359412.1,4866479,12.2,6.6,3.0
