,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.9318801089918256,0.9457142857142857,0.9821958456973294,0.9636098981077147,1.0,0.052248650829110475,174.9,87.95,15.7,0.896959360382938,1.0,0.7493188010899182
1,3.0,0.9209809264305178,0.9209809264305178,1.0,0.9588652482269504,1.0,0.08187984138720894,161.0,81.0,16.1,0.849876060238569,1.0,1.7002724795640327
2,4.0,0.9455040871934605,0.9534883720930233,0.9879518072289156,0.9704142011834319,1.0,0.060211082138464274,130.3,65.65,13.55,0.8272667332503532,1.0,2.44141689373297
3,5.0,0.9509536784741145,0.9491525423728814,1.0,0.9739130434782608,1.0,0.07197450755538842,125.1,63.05,13.5,0.8786474815919518,1.0,3.482288828337875
4,6.0,0.9536784741144414,0.9544159544159544,0.9970238095238095,0.975254730713246,1.0,0.06291535588044336,129.5,65.25,14.05,0.8686342026783243,1.0,4.615803814713897
5,7.0,0.9373297002724795,0.9450867052023122,0.9879154078549849,0.9660265878877401,1.0,0.08476250844977136,114.2,57.6,13.9,0.8530260795694391,1.0,5.727520435967302
6,8.0,0.9564032697547684,0.9622093023255814,0.9910179640718563,0.976401179941003,1.0,0.061305891306708125,104.5,52.75,12.0,0.8093696880046594,1.0,6.1961852861035425
7,9.0,0.9645776566757494,0.9710982658959537,0.9911504424778761,0.981021897810219,1.0,0.06490509102760283,94.3,47.65,12.05,0.7993897065305108,0.9184210526315789,7.623978201634878
8,10.0,0.9782016348773842,0.9821958456973294,0.993993993993994,0.9880597014925374,1.0,0.0644726596815403,75.1,38.05,11.2,0.872749180199272,0.9218421052631581,8.291553133514986
9,11.0,0.9754768392370572,0.976401179941003,0.9969879518072289,0.9865871833084947,1.0,0.10159497313942169,60.7,30.85,10.05,0.9239013269381723,0.9053694843168529,9.487738419618529
10,12.0,0.9809264305177112,0.9879518072289156,0.9909365558912386,0.9894419306184011,1.0,0.1026828174970971,56.6,28.8,10.1,0.9075985481527449,0.864688995215311,10.471389645776567
11,13.0,0.9809264305177112,0.984984984984985,0.9939393939393939,0.9894419306184011,1.0,0.11615120156810066,61.8,31.4,10.55,0.8858590834732553,0.8139988958410013,11.212534059945504
12,14.0,0.9700272479564033,0.9701492537313433,0.9969325153374233,0.983358547655068,1.0,0.09771731024019611,56.6,28.8,10.4,0.8587555491799079,0.7529689608636979,12.23433242506812
13,15.0,0.9782016348773842,0.981651376146789,0.9938080495356038,0.9876923076923078,1.0,0.13019420111368518,59.4,30.2,11.2,0.8930639128479431,0.7754655870445345,13.749318801089919
14,16.0,0.9645776566757494,0.9725609756097561,0.9876160990712074,0.9800307219662058,1.0,0.0754126826746863,54.8,27.9,10.25,0.9136063843960741,0.7348775785617889,14.49591280653951
15,17.0,0.9863760217983651,0.9910714285714286,0.9940298507462687,0.9925484351713861,1.0,0.10741338365984074,55.1,28.05,10.3,0.8545103769616251,0.737191763345014,15.493188010899182
16,18.0,0.9863760217983651,0.9911504424778761,0.9940828402366864,0.9926144756277695,1.0,0.11155568075008321,50.0,25.5,9.35,0.8442452496242308,0.6718453798523457,16.367847411444142
17,19.0,0.989100817438692,1.0,0.9878419452887538,0.9938837920489296,1.0,0.13754181355115117,44.2,22.6,9.3,0.804051315918455,0.59997280282497,17.501362397820163
18,20.0,0.9836512261580381,0.990990990990991,0.990990990990991,0.990990990990991,1.0,0.18136258935314983,47.2,24.1,9.3,0.882195712510869,0.6213997887669876,18.35967302452316
19,21.0,0.9918256130790191,0.9938271604938271,0.9969040247678018,0.9953632148377125,1.0,0.0916528462712439,47.5,24.25,9.5,0.7660136039935926,0.5864376943688904,19.422343324250683
20,2.0,0.9100817438692098,0.9100817438692098,1.0,0.9529243937232525,1.0,0.055530016052649143,182.9,91.95,15.9,0.9567807942061135,1.0,0.6158038147138964
21,3.0,0.9318801089918256,0.9502923976608187,0.975975975975976,0.9629629629629629,1.0,0.0867782146014867,130.8,65.9,13.9,0.9152523378790922,1.0,1.6267029972752043
22,4.0,0.9564032697547684,0.9640718562874252,0.9877300613496932,0.9757575757575757,1.0,0.05464073447521075,93.0,47.0,10.85,0.8987476897547714,1.0,2.4359673024523163
