n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
5,FACETIndex,20,20,9,0.8,1.0,0.6923076923076923,0.8181818181818181,12.6,6.8,3.0,0.359045340624288,0.3648809523809523,1.0,0.11218953721620561,2.0,0.004998445510864258,0.028998851776123047,-1,-1,-1,-1,-1
10,FACETIndex,20,20,9,0.7,0.6153846153846154,0.8888888888888888,0.7272727272727274,11.0,6.0,3.0,0.2730858007169807,0.36817460317460315,1.0,0.08986275317096162,2.65,0.01500082015991211,0.02799820899963379,-1,-1,-1,-1,-1
15,FACETIndex,20,20,9,0.7,0.6428571428571429,0.9,0.75,12.333333333333334,6.666666666666667,3.0,0.36649855757983885,0.3774263038548753,1.0,0.06606924254103988,2.3,0.015001535415649414,0.030998706817626953,-1,-1,-1,-1,-1
20,FACETIndex,20,20,9,0.55,0.5,0.8888888888888888,0.64,11.8,6.4,3.0,0.5083858503371709,0.37876357560568086,1.0,0.20052412442597115,3.95,0.01399993896484375,0.03600001335144043,-1,-1,-1,-1,-1
25,FACETIndex,20,20,9,0.75,0.7272727272727273,0.8,0.761904761904762,11.16,6.08,3.0,0.6038011303815813,0.3888730158730158,1.0,0.17502536107943717,3.35,0.02299976348876953,0.02900099754333496,-1,-1,-1,-1,-1
30,FACETIndex,20,20,9,0.9,0.8461538461538461,1.0,0.9166666666666666,12.6,6.8,3.0,0.12097857403968691,0.43794198139025725,1.0,0.13743243720526563,3.7,0.018000125885009766,0.026999473571777344,-1,-1,-1,-1,-1
35,FACETIndex,20,20,9,0.85,0.7692307692307693,1.0,0.8695652173913044,10.371428571428572,5.685714285714286,3.0,0.3406813906552031,0.35605842336934773,1.0,0.2222282385030375,4.0,0.017999887466430664,0.028014421463012695,-1,-1,-1,-1,-1
40,FACETIndex,20,20,9,0.9,0.8,1.0,0.888888888888889,12.2,6.6,3.0,0.2385247949414899,0.3937250712250712,1.0,0.18542229613839956,4.5,0.020000457763671875,0.02900075912475586,-1,-1,-1,-1,-1
45,FACETIndex,20,20,9,0.7,0.5555555555555556,0.7142857142857143,0.6250000000000001,10.688888888888888,5.844444444444444,3.0,0.38661044237071174,0.35378066378066375,1.0,0.24262051976458204,3.6,0.03199958801269531,0.029011249542236328,-1,-1,-1,-1,-1
