n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
5,FACETIndex,20,20,10,0.9,0.8888888888888888,1.0,0.9411764705882353,15.0,8.0,3.0,0.8625066454013822,0.6276190476190477,1.0,0.13473893557807554,1.95,0.43949389457702637,1.6945703029632568,-1,-1,-1,-1,-1
10,FACETIndex,20,20,10,0.8,0.7777777777777778,1.0,0.8750000000000001,15.0,8.0,3.0,0.6535445317411993,0.39729276895943555,1.0,0.08133541466107179,2.95,0.5680155754089355,1.9399991035461426,-1,-1,-1,-1,-1
15,FACETIndex,20,20,10,0.75,0.7142857142857143,0.9090909090909091,0.8,15.0,8.0,3.0,0.9178580276061923,0.4868442932728647,1.0,0.16391714900205312,3.05,0.6879992485046387,2.517465829849243,-1,-1,-1,-1,-1
20,FACETIndex,20,20,10,0.85,0.85,1.0,0.9189189189189189,15.0,8.0,3.0,0.9563696791385579,0.4545655806182122,1.0,0.13065252963539273,3.7,0.8499984741210938,0.931999921798706,-1,-1,-1,-1,-1
25,FACETIndex,20,20,10,0.8,0.8125,0.9285714285714286,0.8666666666666666,15.0,8.0,3.0,0.44643273675000256,0.4157949735449735,1.0,0.12514625805662644,2.85,0.9757299423217773,1.7098042964935303,-1,-1,-1,-1,-1
30,FACETIndex,20,20,10,0.85,0.8333333333333334,1.0,0.9090909090909091,15.0,8.0,3.0,0.3704814259536898,0.521066411238825,1.0,0.13456718155957076,2.75,1.1491694450378418,1.4758274555206299,-1,-1,-1,-1,-1
35,FACETIndex,20,20,10,0.95,0.9285714285714286,1.0,0.962962962962963,15.0,8.0,3.0,0.08178755109021213,0.46151060424169665,1.0,0.13189997522429983,3.25,1.2619974613189697,2.2039999961853027,-1,-1,-1,-1,-1
40,FACETIndex,20,20,10,0.85,0.8125,1.0,0.896551724137931,15.0,8.0,3.0,0.6419628970474193,0.4274694749694749,1.0,0.13393011213134673,3.35,1.4260258674621582,1.7825303077697754,-1,-1,-1,-1,-1
45,FACETIndex,20,20,10,0.85,0.875,0.9333333333333333,0.9032258064516129,15.0,8.0,3.0,0.7790316265065965,0.520321468654802,1.0,0.14947531418815246,3.55,1.5544579029083252,1.8129894733428955,-1,-1,-1,-1,-1
