explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
FACET,568,114,30,0.9649122807017544,0.9772727272727273,0.9347826086956522,0.9555555555555557,23.3,12.15,5.0,0.7135158053371703,0.20489403667503717,0.06140350877192979,0.028874250510932103,1.7142857142857142,1.1180012226104736,2,0.011000871658325195
BestCandidate,568,114,30,0.9649122807017544,0.9772727272727273,0.9347826086956522,0.9555555555555557,23.3,12.15,5.0,0.7135158053371703,0.20489403667503717,0.14035087719298245,0.16249975210055229,1.875,0.32899904251098633,-1,0.0
OCEAN,568,114,30,0.9649122807017544,0.9772727272727273,0.9347826086956522,0.9555555555555557,23.3,12.15,5.0,0.7135158053371703,0.20489403667503717,1.0,0.1555530414688422,6.43859649122807,11.17300009727478,-1,0.0
FACET,568,114,30,0.9298245614035088,0.9230769230769231,0.9230769230769231,0.9230769230769231,21.3,11.15,4.9,0.7891319400893386,0.21948660556306795,0.052631578947368474,0.05211190463951892,1.8333333333333333,1.0279994010925293,2,0.01000213623046875
BestCandidate,568,114,30,0.9298245614035088,0.9230769230769231,0.9230769230769231,0.9230769230769231,21.3,11.15,4.9,0.7891319400893386,0.21948660556306795,0.2192982456140351,0.10585693524511854,1.76,0.27699828147888184,-1,0.0
OCEAN,568,114,30,0.9298245614035088,0.9230769230769231,0.9230769230769231,0.9230769230769231,21.3,11.15,4.9,0.7891319400893386,0.21948660556306795,1.0,0.1356631407978176,4.7894736842105265,8.949000120162964,-1,0.0
FACET,568,114,30,0.9824561403508771,0.975609756097561,0.975609756097561,0.975609756097561,23.0,12.0,5.0,0.664145452736871,0.2105564207034795,0.0,,,1.0120012760162354,2,0.01000070571899414
BestCandidate,568,114,30,0.9824561403508771,0.975609756097561,0.975609756097561,0.975609756097561,23.0,12.0,5.0,0.664145452736871,0.2105564207034795,0.2192982456140351,0.15797121404718206,1.88,0.2869994640350342,-1,0.0
OCEAN,568,114,30,0.9824561403508771,0.975609756097561,0.975609756097561,0.975609756097561,23.0,12.0,5.0,0.664145452736871,0.2105564207034795,1.0,0.14974344996310646,6.552631578947368,10.213000059127808,-1,0.0
FACET,568,114,30,0.9649122807017544,0.9302325581395349,0.975609756097561,0.9523809523809524,23.7,12.35,5.0,0.7292535042183982,0.2269362954681514,0.00877192982456143,0.026618656526124496,1.0,1.016998052597046,1,0.01000356674194336
BestCandidate,568,114,30,0.9649122807017544,0.9302325581395349,0.975609756097561,0.9523809523809524,23.7,12.35,5.0,0.7292535042183982,0.2269362954681514,0.6842105263157895,0.1861501317169589,2.6666666666666665,0.2889983654022217,-1,0.0
OCEAN,568,114,30,0.9649122807017544,0.9302325581395349,0.975609756097561,0.9523809523809524,23.7,12.35,5.0,0.7292535042183982,0.2269362954681514,1.0,0.14548187121466316,5.640350877192983,11.42300009727478,-1,0.0
FACET,568,114,30,0.956140350877193,1.0,0.9019607843137255,0.9484536082474228,24.0,12.5,4.95,0.8034783201677156,0.25284083432364346,0.02631578947368418,0.01299419597738379,1.0,1.0069999694824219,1,0.03599977493286133
BestCandidate,568,114,30,0.956140350877193,1.0,0.9019607843137255,0.9484536082474228,24.0,12.5,4.95,0.8034783201677156,0.25284083432364346,0.2807017543859649,0.1234760946642227,1.71875,0.2890002727508545,-1,0.0
OCEAN,568,114,30,0.956140350877193,1.0,0.9019607843137255,0.9484536082474228,24.0,12.5,4.95,0.8034783201677156,0.25284083432364346,1.0,0.14730022822857203,6.359649122807017,10.70499849319458,-1,0.0
