explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
FACET,19019,3804,10,0.8401682439537329,0.8278716798896171,0.9565563969709048,0.8875739644970415,57.8,29.4,5.0,0.8541753701292515,0.8316959064327486,0.05283911671924291,0.04960229447530863,1.3681592039800996,1.810002326965332,1,0.010998964309692383
BestCandidate,19019,3804,10,0.8401682439537329,0.8278716798896171,0.9565563969709048,0.8875739644970415,57.8,29.4,5.0,0.8541753701292515,0.8316959064327486,0.9913249211356467,0.1244508143702377,1.8448687350835322,19.883999824523926,-1,0.0
OCEAN,19019,3804,10,0.8401682439537329,0.8278716798896171,0.9565563969709048,0.8875739644970415,57.8,29.4,5.0,0.8541753701292515,0.8316959064327486,1.0,0.07617247590020249,3.704258675078864,932.9606351852417,-1,0.0
FACET,19019,3804,10,0.841745531019979,0.8326133909287257,0.9440816326530612,0.8848508033664881,56.2,28.6,5.0,0.8735608123710008,0.8452631578947368,0.08280757097791802,0.023635898195559408,1.0571428571428572,1.768000841140747,1,0.011000394821166992
BestCandidate,19019,3804,10,0.841745531019979,0.8326133909287257,0.9440816326530612,0.8848508033664881,56.2,28.6,5.0,0.8735608123710008,0.8452631578947368,0.9994742376445847,0.1342903591081446,1.7306680694371384,19.35656213760376,-1,0.0
OCEAN,19019,3804,10,0.841745531019979,0.8326133909287257,0.9440816326530612,0.8848508033664881,56.2,28.6,5.0,0.8735608123710008,0.8452631578947368,1.0,0.08971880055311525,3.44794952681388,1045.15017080307,-1,0.0
FACET,19019,3804,10,0.8346477392218717,0.811614241272036,0.9654605263157895,0.8818779342723004,56.1,28.55,5.0,0.8335337901731328,0.8760818713450294,0.07702418506834907,0.04030142372358513,1.1877133105802047,1.7548527717590332,1,0.011301279067993164
BestCandidate,19019,3804,10,0.8346477392218717,0.811614241272036,0.9654605263157895,0.8818779342723004,56.1,28.55,5.0,0.8335337901731328,0.8760818713450294,0.9923764458464774,0.12746923699208268,1.741456953642384,19.56562829017639,-1,0.0
OCEAN,19019,3804,10,0.8346477392218717,0.811614241272036,0.9654605263157895,0.8818779342723004,56.1,28.55,5.0,0.8335337901731328,0.8760818713450294,1.0,0.07913681112267248,3.585173501577287,981.7457554340363,-1,0.0
FACET,19019,3804,10,0.8372765509989485,0.8254189944134078,0.9520741039065647,0.8842341499906491,56.1,28.55,5.0,0.8621757050261205,0.8051461988304093,0.04731861198738174,0.06247064105130184,1.2277777777777779,1.700054407119751,1,0.010999441146850586
BestCandidate,19019,3804,10,0.8372765509989485,0.8254189944134078,0.9520741039065647,0.8842341499906491,56.1,28.55,5.0,0.8621757050261205,0.8051461988304093,0.9950052576235542,0.14734213917305328,1.8491413474240423,19.41903805732727,-1,0.0
OCEAN,19019,3804,10,0.8372765509989485,0.8254189944134078,0.9520741039065647,0.8842341499906491,56.1,28.55,5.0,0.8621757050261205,0.8051461988304093,0.9942166140904312,0.09058338206984216,4.0029085140137495,1057.6518211364746,-1,0.0
FACET,19019,3804,10,0.8322818086225027,0.8057529610829103,0.9738241308793456,0.8818518518518519,57.8,29.4,5.0,0.8501964464212965,0.8161403508771929,0.10751840168243953,0.07020539299609618,1.058679706601467,1.9370009899139404,1,0.010998725891113281
BestCandidate,19019,3804,10,0.8322818086225027,0.8057529610829103,0.9738241308793456,0.8818518518518519,57.8,29.4,5.0,0.8501964464212965,0.8161403508771929,1.0,0.1169530135193307,1.7749737118822293,20.02052593231201,-1,0.0
OCEAN,19019,3804,10,0.8322818086225027,0.8057529610829103,0.9738241308793456,0.8818518518518519,57.8,29.4,5.0,0.8501964464212965,0.8161403508771929,1.0,0.07250506330455339,3.4944794952681386,960.9899532794952,-1,0.0
