explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,rects_searched_0,rects_searched_1,idx_dim_0,idx_dim_1
MACE,20,20,6,0.75,0.75,0.9230769230769231,0.8275862068965517,26.8,13.9,5.0,0.7759546085420304,0.874074074074074,0.0,,,0.0,87.02014946937561,-1,-1,-1,-1,-1,-1,-1,-1,-1
AFT,20,20,6,0.75,0.75,0.9230769230769231,0.8275862068965517,26.8,13.9,5.0,0.7759546085420304,0.874074074074074,1.0,0.06300801982620874,1.4,0.0,0.035013437271118164,-1,-1,-1,-1,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.75,0.75,0.9230769230769231,0.8275862068965517,26.8,13.9,5.0,0.7759546085420304,0.874074074074074,1.0,0.05411195203228723,1.9,0.0,1.1398322582244873,-1,-1,-1,-1,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.75,0.75,0.9230769230769231,0.8275862068965517,26.8,13.9,5.0,0.7759546085420304,0.874074074074074,1.0,0.05389238672232287,1.7,10.617947816848755,0.23697662353515625,-1,-1,-1,-1,-1,6846,2865,6,6
