explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,rects_searched_0,rects_searched_1,idx_dim_0,idx_dim_1
MACE,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,56.8,28.9,5.0,0.7986223418823503,0.83358024691358,0.0,,,0.0,77.87403655052185,-1,-1,-1,-1,-1,-1,-1,-1,-1
AFT,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,56.8,28.9,5.0,0.7986223418823503,0.83358024691358,1.0,0.13306076513208423,1.55,0.0,0.07092571258544922,-1,-1,-1,-1,-1,-1,-1,-1,-1
OCEAN,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,56.8,28.9,5.0,0.7986223418823503,0.83358024691358,1.0,0.06369837166153036,3.1,0.0,2.3823401927948,-1,-1,-1,-1,-1,-1,-1,-1,-1
FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,56.8,28.9,5.0,0.7986223418823503,0.83358024691358,1.0,0.08431896563375618,2.6,12.611067056655884,0.6691479682922363,-1,-1,-1,-1,-1,17356,11576,10,10
