dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects,cover_xtrain,cover_xtest
glass,20,FACETIndex,20,20,9,0.9,0.8181818181818182,1.0,0.9,12.5,6.75,3.0,0.40705995910424025,0.3991687552213868,1.0,0.2891094296247041,5.05,0.4720001220703125,0.04200005531311035,-1,-1,-1,-1,-1,100,0.0,0.0
glass,20,FACETIndex,20,20,9,0.9,0.8181818181818182,1.0,0.9,12.5,6.75,3.0,0.40705995910424025,0.3991687552213868,1.0,0.21356078748633905,4.35,2.4589967727661133,0.38700151443481445,-1,-1,-1,-1,-1,1000,0.13953488372093023,0.05
glass,20,FACETIndex,20,20,9,0.9,0.8181818181818182,1.0,0.9,12.5,6.75,3.0,0.40705995910424025,0.3991687552213868,1.0,0.1664656863378767,4.2,13.193999290466309,1.8939998149871826,-1,-1,-1,-1,-1,5000,0.3023255813953488,0.2
glass,20,FACETIndex,20,20,9,0.9,0.8181818181818182,1.0,0.9,12.5,6.75,3.0,0.40705995910424025,0.3991687552213868,1.0,0.16073248219130992,4.2,23.52300000190735,3.7989985942840576,-1,-1,-1,-1,-1,10000,0.3488372093023256,0.3
glass,20,FACETIndex,20,20,9,0.9,0.8181818181818182,1.0,0.9,12.5,6.75,3.0,0.40705995910424025,0.3991687552213868,1.0,0.15458119136875725,3.9,46.593000173568726,7.67200231552124,-1,-1,-1,-1,-1,20000,0.4573643410852713,0.45
glass,20,FACETIndex,20,20,9,0.9,0.8181818181818182,1.0,0.9,12.5,6.75,3.0,0.40705995910424025,0.3991687552213868,1.0,0.14006721770046512,3.65,68.84021782875061,11.404000043869019,-1,-1,-1,-1,-1,30000,0.5426356589147286,0.5
glass,20,FACETIndex,20,20,9,0.9,0.8181818181818182,1.0,0.9,12.5,6.75,3.0,0.40705995910424025,0.3991687552213868,1.0,0.1380044590866226,3.5,93.9139997959137,15.21000051498413,-1,-1,-1,-1,-1,40000,0.5581395348837209,0.5
glass,20,FACETIndex,20,20,9,0.9,0.8181818181818182,1.0,0.9,12.5,6.75,3.0,0.40705995910424025,0.3991687552213868,1.0,0.13703630869080313,3.55,116.80000042915344,18.97299838066101,-1,-1,-1,-1,-1,50000,0.5813953488372093,0.5
