dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects,cover_xtrain,cover_xtest
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.2,7.6,3.0,-0.013942423177312641,0.16077077892867367,1.0,0.1105824097845944,8.6,0.5209996700286865,0.04499983787536621,-1,-1,-1,-1,-1,100,0.0,0.0
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.2,7.6,3.0,-0.013942423177312641,0.16077077892867367,1.0,0.057684834746000765,7.45,3.9210011959075928,0.39299583435058594,-1,-1,-1,-1,-1,1000,0.07336956521739131,0.05
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.2,7.6,3.0,-0.013942423177312641,0.16077077892867367,1.0,0.03989357837834225,7.05,11.318230390548706,1.9370002746582031,-1,-1,-1,-1,-1,5000,0.11929347826086957,0.05
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.2,7.6,3.0,-0.013942423177312641,0.16077077892867367,1.0,0.037628135655111423,7.2,21.994994640350342,3.884000301361084,-1,-1,-1,-1,-1,10000,0.1331521739130435,0.05
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.2,7.6,3.0,-0.013942423177312641,0.16077077892867367,1.0,0.03687725608359668,6.4,43.24461627006531,7.792069435119629,-1,-1,-1,-1,-1,20000,0.17119565217391305,0.1
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.2,7.6,3.0,-0.013942423177312641,0.16077077892867367,1.0,0.03554719971806228,6.4,65.35745286941528,11.585052967071533,-1,-1,-1,-1,-1,30000,0.19320652173913044,0.15
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.2,7.6,3.0,-0.013942423177312641,0.16077077892867367,1.0,0.03533636271806194,6.45,86.78999733924866,15.571998834609985,-1,-1,-1,-1,-1,40000,0.21521739130434783,0.15
spambase,20,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.2,7.6,3.0,-0.013942423177312641,0.16077077892867367,1.0,0.03470917670699098,6.6,108.81471347808838,19.388999700546265,-1,-1,-1,-1,-1,50000,0.2698369565217391,0.2
