explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
GraphMerge,20,20,166,1.0,,,,3.5,2.25,1.2,0.0,0.04122807017543859,1.0,1.0592845233358195,11.0,1.5214595794677734,13,0.009999275207519531
BestCandidate,20,20,166,1.0,,,,3.5,2.25,1.2,0.0,0.04122807017543859,0.0,,,0.031000375747680664,-1,0.0
GraphMerge,20,20,166,1.0,1.0,1.0,1.0,3.1,2.05,1.05,0.0,0.02631578947368421,1.0,1.0581074503958863,11.05,1.5259130001068115,16,0.01200103759765625
BestCandidate,20,20,166,1.0,1.0,1.0,1.0,3.1,2.05,1.05,0.0,0.02631578947368421,0.0,,,0.03099846839904785,-1,0.0
GraphMerge,20,20,166,1.0,,,,3.4,2.2,1.2,0.0,0.010526315789473684,1.0,1.1169728314608565,11.1,1.5219688415527344,17,0.012998819351196289
BestCandidate,20,20,166,1.0,,,,3.4,2.2,1.2,0.0,0.010526315789473684,0.0,,,0.03199505805969238,-1,0.0
GraphMerge,20,20,166,1.0,,,,3.6,2.3,1.3,0.0,0.025438596491228073,1.0,0.9675633755391033,11.0,1.5238277912139893,15,0.010995626449584961
BestCandidate,20,20,166,1.0,,,,3.6,2.3,1.3,0.0,0.025438596491228073,0.0,,,0.0319972038269043,-1,0.0
GraphMerge,20,20,166,1.0,1.0,1.0,1.0,3.8,2.4,1.3,0.0,0.02552631578947368,1.0,0.9485952981633409,11.05,1.5333638191223145,14,0.010000228881835938
BestCandidate,20,20,166,1.0,1.0,1.0,1.0,3.8,2.4,1.3,0.0,0.02552631578947368,0.0,,,0.030997276306152344,-1,0.0
GraphMerge,20,20,166,1.0,,,,3.3,2.15,1.1,0.0,0.034210526315789476,1.0,0.9841160154732546,11.3,1.5307130813598633,14,0.011000394821166992
BestCandidate,20,20,166,1.0,,,,3.3,2.15,1.1,0.0,0.034210526315789476,0.0,,,0.032999515533447266,-1,0.0
GraphMerge,20,20,166,1.0,,,,3.3,2.15,1.1,0.0,0.03333333333333333,1.0,1.0552584061100638,11.4,1.5220692157745361,14,0.010999917984008789
BestCandidate,20,20,166,1.0,,,,3.3,2.15,1.1,0.0,0.03333333333333333,0.0,,,0.030999183654785156,-1,0.0
GraphMerge,20,20,166,1.0,1.0,1.0,1.0,3.2,2.1,1.1,0.0,0.034210526315789476,1.0,0.9958474021991979,11.05,1.5260844230651855,15,0.010999917984008789
BestCandidate,20,20,166,1.0,1.0,1.0,1.0,3.2,2.1,1.1,0.0,0.034210526315789476,0.0,,,0.031546592712402344,-1,0.0
GraphMerge,20,20,166,1.0,,,,3.1,2.05,1.05,0.0,0.034210526315789476,1.0,1.1050253661193752,11.0,1.4265758991241455,13,0.011665821075439453
BestCandidate,20,20,166,1.0,,,,3.1,2.05,1.05,0.0,0.034210526315789476,0.0,,,0.030997753143310547,-1,0.0
GraphMerge,20,20,166,1.0,1.0,1.0,1.0,3.5,2.25,1.25,0.0,0.04736842105263158,1.0,0.946142876426809,11.05,1.4184284210205078,13,0.010000228881835938
BestCandidate,20,20,166,1.0,1.0,1.0,1.0,3.5,2.25,1.25,0.0,0.04736842105263158,0.0,,,0.03261208534240723,-1,0.0
