explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
GraphMerge,20,20,16,1.0,,,,32.9,16.95,6.3,0.0,0.520707669523459,0.0,,,1.5269112586975098,1,0.01100015640258789
BestCandidate,20,20,16,1.0,,,,32.9,16.95,6.3,0.0,0.520707669523459,0.15000000000000002,0.8833221458399274,3.3333333333333335,0.06299781799316406,-1,0.0
GraphMerge,20,20,16,1.0,,,,34.5,17.75,6.6,0.0,0.5049547820600452,0.0,,,1.5190329551696777,1,0.009999990463256836
BestCandidate,20,20,16,1.0,,,,34.5,17.75,6.6,0.0,0.5049547820600452,0.09999999999999998,0.6600547707951101,1.5,0.06599617004394531,-1,0.0
GraphMerge,20,20,16,1.0,,,,35.1,18.05,6.8,0.0,0.5122554419264946,0.0,,,1.5198640823364258,1,0.010999202728271484
BestCandidate,20,20,16,1.0,,,,35.1,18.05,6.8,0.0,0.5122554419264946,0.19999999999999996,0.9232690638691616,2.75,0.06800460815429688,-1,0.0
GraphMerge,20,20,16,1.0,,,,38.0,19.5,7.15,0.0,0.5329891818707608,0.0,,,1.5230028629302979,1,0.010999679565429688
BestCandidate,20,20,16,1.0,,,,38.0,19.5,7.15,0.0,0.5329891818707608,0.09999999999999998,1.136105612500075,3.5,0.07199668884277344,-1,0.0
GraphMerge,20,20,16,1.0,,,,34.5,17.75,6.4,0.0,0.5610682008050429,0.0,,,1.5300111770629883,1,0.01100015640258789
BestCandidate,20,20,16,1.0,,,,34.5,17.75,6.4,0.0,0.5610682008050429,0.7,0.882578729872931,2.7142857142857144,0.06599712371826172,-1,0.0
GraphMerge,20,20,16,1.0,1.0,1.0,1.0,35.2,18.1,6.8,0.18947368421052632,0.5289986110380848,0.0,,,1.4250035285949707,1,0.010000228881835938
BestCandidate,20,20,16,1.0,1.0,1.0,1.0,35.2,18.1,6.8,0.18947368421052632,0.5289986110380848,0.09999999999999998,0.12975380157569993,1.5,0.06535816192626953,-1,0.0
GraphMerge,20,20,16,1.0,,,,37.1,19.05,6.9,0.0,0.5083642234958025,0.0,,,1.528588056564331,1,0.009999990463256836
BestCandidate,20,20,16,1.0,,,,37.1,19.05,6.9,0.0,0.5083642234958025,0.19999999999999996,0.8614254708948309,3.0,0.06899666786193848,-1,0.0
GraphMerge,20,20,16,1.0,,,,32.7,16.85,6.4,0.0,0.5408657278394121,0.0,,,1.425624132156372,1,0.010000228881835938
BestCandidate,20,20,16,1.0,,,,32.7,16.85,6.4,0.0,0.5408657278394121,0.0,,,0.06400465965270996,-1,0.0
GraphMerge,20,20,16,1.0,,,,36.2,18.6,6.8,0.05263157894736842,0.5541625917941707,0.0,,,1.4202852249145508,1,0.010999917984008789
BestCandidate,20,20,16,1.0,,,,36.2,18.6,6.8,0.05263157894736842,0.5541625917941707,0.15000000000000002,0.6041347384437307,2.3333333333333335,0.0690011978149414,-1,0.0
GraphMerge,20,20,16,1.0,1.0,1.0,1.0,33.1,17.05,6.15,0.05087719298245614,0.5366903564271985,0.0,,,1.4240031242370605,1,0.009999990463256836
BestCandidate,20,20,16,1.0,1.0,1.0,1.0,33.1,17.05,6.15,0.05087719298245614,0.5366903564271985,0.19999999999999996,0.7293901818649273,2.0,0.06300568580627441,-1,0.0
