explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
GraphMerge,20,20,6,0.95,0.75,1.0,0.8571428571428571,124.8,62.9,13.7,0.45321637426900585,1.0,0.55,0.010683845281345994,1.4545454545454546,1.628237247467041,1,0.01100015640258789
BestCandidate,20,20,6,0.95,0.75,1.0,0.8571428571428571,124.8,62.9,13.7,0.45321637426900585,1.0,1.0,0.011339744504682172,1.65,0.2950143814086914,-1,0.0
GraphMerge,20,20,6,0.95,0.75,1.0,0.8571428571428571,127.6,64.3,14.35,0.632748538011696,1.0,0.75,0.008252535577054708,1.2666666666666666,1.5248081684112549,1,0.011000871658325195
BestCandidate,20,20,6,0.95,0.75,1.0,0.8571428571428571,127.6,64.3,14.35,0.632748538011696,1.0,1.0,0.018260476502702537,1.5,0.29493069648742676,-1,0.0
GraphMerge,20,20,6,1.0,1.0,1.0,1.0,144.1,72.55,14.1,0.031578947368421054,1.0,0.6,0.00896498628031035,1.5833333333333333,1.5171849727630615,1,0.01099395751953125
BestCandidate,20,20,6,1.0,1.0,1.0,1.0,144.1,72.55,14.1,0.031578947368421054,1.0,1.0,0.012540550007988555,1.55,0.32810354232788086,-1,0.0
GraphMerge,20,20,6,0.95,1.0,0.5,0.6666666666666666,143.0,72.0,13.95,0.466347687400319,1.0,0.35,0.008082685386763487,1.2857142857142858,1.512688398361206,1,0.009999752044677734
BestCandidate,20,20,6,0.95,1.0,0.5,0.6666666666666666,143.0,72.0,13.95,0.466347687400319,1.0,1.0,0.02910987139023089,1.65,0.3271021842956543,-1,0.0
GraphMerge,20,20,6,1.0,1.0,1.0,1.0,114.8,57.9,13.7,0.07368421052631578,1.0,0.30000000000000004,0.008247169752511543,1.0,1.520902395248413,1,0.010000228881835938
BestCandidate,20,20,6,1.0,1.0,1.0,1.0,114.8,57.9,13.7,0.07368421052631578,1.0,1.0,0.019446240246656275,1.8,0.26300716400146484,-1,0.0
GraphMerge,20,20,6,0.95,0.6666666666666666,1.0,0.8,113.9,57.45,13.15,0.33567251461988307,1.0,0.7,0.00926001847432851,1.4285714285714286,1.5220091342926025,1,0.010999679565429688
BestCandidate,20,20,6,0.95,0.6666666666666666,1.0,0.8,113.9,57.45,13.15,0.33567251461988307,1.0,1.0,0.014492071527326279,1.3,0.25818562507629395,-1,0.0
GraphMerge,20,20,6,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,127.6,64.3,12.6,0.6157894736842106,1.0,0.35,0.014240516209983308,1.4285714285714286,1.5261402130126953,1,0.010999679565429688
BestCandidate,20,20,6,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,127.6,64.3,12.6,0.6157894736842106,1.0,1.0,0.01724597256775358,1.5,0.2710235118865967,-1,0.0
GraphMerge,20,20,6,1.0,1.0,1.0,1.0,116.8,58.9,12.2,0.06315789473684211,1.0,0.65,0.014773189131188013,1.3846153846153846,1.5159087181091309,1,0.010999679565429688
BestCandidate,20,20,6,1.0,1.0,1.0,1.0,116.8,58.9,12.2,0.06315789473684211,1.0,1.0,0.013258085346097926,1.45,0.2490074634552002,-1,0.0
GraphMerge,20,20,6,0.9,1.0,0.3333333333333333,0.5,150.9,75.95,14.15,0.6473684210526316,1.0,0.6,0.01044244838537805,1.3333333333333333,1.524538516998291,1,0.011000871658325195
BestCandidate,20,20,6,0.9,1.0,0.3333333333333333,0.5,150.9,75.95,14.15,0.6473684210526316,1.0,1.0,0.026331871392379524,1.6,0.33421802520751953,-1,0.0
GraphMerge,20,20,6,1.0,1.0,1.0,1.0,133.8,67.4,13.7,0.07368421052631578,1.0,0.6,0.008286685382021413,1.5833333333333333,1.531053066253662,1,0.010999441146850586
BestCandidate,20,20,6,1.0,1.0,1.0,1.0,133.8,67.4,13.7,0.07368421052631578,1.0,1.0,0.017214891851581655,1.65,0.29007768630981445,-1,0.0
