explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETGrow,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,15.0,8.0,3.0,1.0,0.48738095238095236,1.0,0.43546864095076215,4.35,0.07999849319458008,0.03300166130065918,0.55,10.0,-1,-1,-1
OCEAN,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,15.0,8.0,3.0,1.0,0.48738095238095236,1.0,0.13775465733792197,3.1,0.0,0.6069998741149902,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,15.0,8.0,3.0,1.0,0.48738095238095236,1.0,0.14330544883154894,2.45,3.2699990272521973,4.580000162124634,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,15.0,8.0,3.0,1.0,0.48738095238095236,1.0,0.13984589028451502,2.6,0.10199809074401855,1.3980002403259277,-1.0,-1.0,109,170.65,256
FACETGrow,20,20,10,0.85,0.8235294117647058,1.0,0.9032258064516129,15.0,8.0,3.0,0.7023661076275456,0.4769312169312169,1.0,0.3023594227801642,3.75,0.082000732421875,0.029001474380493164,1.35,9.5,-1,-1,-1
OCEAN,20,20,10,0.85,0.8235294117647058,1.0,0.9032258064516129,15.0,8.0,3.0,0.7023661076275456,0.4769312169312169,1.0,0.08917551486632802,1.85,0.0,0.5850019454956055,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.85,0.8235294117647058,1.0,0.9032258064516129,15.0,8.0,3.0,0.7023661076275456,0.4769312169312169,1.0,0.0950220383661037,1.95,3.330998659133911,5.570999622344971,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.85,0.8235294117647058,1.0,0.9032258064516129,15.0,8.0,3.0,0.7023661076275456,0.4769312169312169,1.0,0.08952120003416249,1.7,0.10699868202209473,1.0300002098083496,-1.0,-1.0,114,163.2,227
FACETGrow,20,20,10,0.5,0.47058823529411764,0.8888888888888888,0.6153846153846153,14.8,7.9,3.0,0.5705340772110358,0.4434832451499119,1.0,0.29298878860373284,4.3,0.07899951934814453,0.02800130844116211,1.85,9.65,-1,-1,-1
OCEAN,20,20,10,0.5,0.47058823529411764,0.8888888888888888,0.6153846153846153,14.8,7.9,3.0,0.5705340772110358,0.4434832451499119,1.0,0.06487437167183466,2.15,0.0,0.5550005435943604,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.5,0.47058823529411764,0.8888888888888888,0.6153846153846153,14.8,7.9,3.0,0.5705340772110358,0.4434832451499119,1.0,0.07306602484676596,1.8,3.279998540878296,5.543000221252441,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.5,0.47058823529411764,0.8888888888888888,0.6153846153846153,14.8,7.9,3.0,0.5705340772110358,0.4434832451499119,1.0,0.07103632278197905,1.8,0.10299849510192871,0.9780004024505615,-1.0,-1.0,89,150.5,383
FACETGrow,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,15.0,8.0,3.0,0.9321296853050912,0.5316225749559083,1.0,0.33670306129514627,3.8,0.08299970626831055,0.032002925872802734,0.7,9.8,-1,-1,-1
OCEAN,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,15.0,8.0,3.0,0.9321296853050912,0.5316225749559083,1.0,0.11374806746783701,2.5,0.0,0.6240010261535645,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,15.0,8.0,3.0,0.9321296853050912,0.5316225749559083,1.0,0.11462210632963807,2.3,3.2459983825683594,5.2109997272491455,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.8,0.8,0.9230769230769231,0.8571428571428571,15.0,8.0,3.0,0.9321296853050912,0.5316225749559083,1.0,0.11139097307897057,2.5,0.10699987411499023,1.2759983539581299,-1.0,-1.0,119,173.85,291
FACETGrow,20,20,10,0.95,0.9333333333333333,1.0,0.9655172413793104,15.0,8.0,3.0,0.27661375661375665,0.4401058201058202,1.0,0.4571611638469876,5.25,0.07999944686889648,0.031000375747680664,1.0,9.8,-1,-1,-1
OCEAN,20,20,10,0.95,0.9333333333333333,1.0,0.9655172413793104,15.0,8.0,3.0,0.27661375661375665,0.4401058201058202,1.0,0.09485067958447704,2.65,0.0,0.6049983501434326,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.95,0.9333333333333333,1.0,0.9655172413793104,15.0,8.0,3.0,0.27661375661375665,0.4401058201058202,1.0,0.09746429226906769,2.15,2.8809962272644043,4.621999740600586,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.95,0.9333333333333333,1.0,0.9655172413793104,15.0,8.0,3.0,0.27661375661375665,0.4401058201058202,1.0,0.09448491574607283,2.1,0.10699939727783203,1.048999547958374,-1.0,-1.0,111,149.9,266
FACETGrow,20,20,10,0.7,0.5833333333333334,0.875,0.7000000000000001,15.0,8.0,3.0,0.6229036815696454,0.4894179894179893,1.0,0.3593364946494716,4.4,0.0840001106262207,0.025999784469604492,2.1,9.1,-1,-1,-1
OCEAN,20,20,10,0.7,0.5833333333333334,0.875,0.7000000000000001,15.0,8.0,3.0,0.6229036815696454,0.4894179894179893,1.0,0.08623014746666713,2.5,0.0,0.5840003490447998,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.7,0.5833333333333334,0.875,0.7000000000000001,15.0,8.0,3.0,0.6229036815696454,0.4894179894179893,1.0,0.08750700944507897,2.15,3.2519986629486084,4.616999387741089,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.7,0.5833333333333334,0.875,0.7000000000000001,15.0,8.0,3.0,0.6229036815696454,0.4894179894179893,1.0,0.08390075140313039,2.3,0.1099998950958252,1.0090010166168213,-1.0,-1.0,73,147.35,247
FACETGrow,20,20,10,0.85,0.8888888888888888,0.9411764705882353,0.9142857142857143,15.0,8.0,3.0,0.9001141161253846,0.49930335097001777,1.0,0.38541389673633236,5.1,0.0839996337890625,0.030001163482666016,0.8,9.45,-1,-1,-1
OCEAN,20,20,10,0.85,0.8888888888888888,0.9411764705882353,0.9142857142857143,15.0,8.0,3.0,0.9001141161253846,0.49930335097001777,1.0,0.10056301807353511,2.15,0.0,0.5659999847412109,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.85,0.8888888888888888,0.9411764705882353,0.9142857142857143,15.0,8.0,3.0,0.9001141161253846,0.49930335097001777,1.0,0.09602094853678979,1.95,2.913001298904419,5.105000019073486,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.85,0.8888888888888888,0.9411764705882353,0.9142857142857143,15.0,8.0,3.0,0.9001141161253846,0.49930335097001777,1.0,0.09361676892866957,2.1,0.10799884796142578,0.9770030975341797,-1.0,-1.0,87,149.35,234
FACETGrow,20,20,10,0.8,0.8235294117647058,0.9333333333333333,0.8749999999999999,14.8,7.9,3.0,0.672991448199532,0.47340388007054685,1.0,0.277550150576071,4.0,0.08199906349182129,0.031000137329101562,1.25,9.7,-1,-1,-1
OCEAN,20,20,10,0.8,0.8235294117647058,0.9333333333333333,0.8749999999999999,14.8,7.9,3.0,0.672991448199532,0.47340388007054685,1.0,0.08345586003654214,2.55,0.0,0.7639987468719482,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,10,0.8,0.8235294117647058,0.9333333333333333,0.8749999999999999,14.8,7.9,3.0,0.672991448199532,0.47340388007054685,1.0,0.08558658587359357,2.25,2.9399983882904053,5.196999788284302,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,10,0.8,0.8235294117647058,0.9333333333333333,0.8749999999999999,14.8,7.9,3.0,0.672991448199532,0.47340388007054685,1.0,0.0785588027366275,2.35,0.10599875450134277,1.1530015468597412,-1.0,-1.0,103,162.25,233
FACETGrow,20,20,10,0.7,0.6666666666666666,0.9090909090909091,0.7692307692307692,15.0,8.0,3.0,0.9701315210663136,0.5069753086419754,1.0,0.35794409207951694,4.35,0.0820004940032959,0.03099989891052246,1.3,9.9,-1,-1,-1
OCEAN,20,20,10,0.7,0.6666666666666666,0.9090909090909091,0.7692307692307692,15.0,8.0,3.0,0.9701315210663136,0.5069753086419754,1.0,0.10093408427239674,2.05,0.0,0.5879995822906494,-1.0,-1.0,-1,-1,-1
