explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
FACETGrow,20,20,9,0.85,0.8,0.8888888888888888,0.8421052631578948,13.0,7.0,3.0,0.16855499478982003,0.38283068783068785,1.0,0.33235087199250246,4.35,0.053998708724975586,0.025002479553222656,2.4,9.75,-1,-1,-1
OCEAN,20,20,9,0.85,0.8,0.8888888888888888,0.8421052631578948,13.0,7.0,3.0,0.16855499478982003,0.38283068783068785,1.0,0.07823786142616382,2.2,0.0,0.4889991283416748,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.85,0.8,0.8888888888888888,0.8421052631578948,13.0,7.0,3.0,0.16855499478982003,0.38283068783068785,1.0,0.08908986664241633,2.3,2.7960000038146973,3.8079984188079834,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.85,0.8,0.8888888888888888,0.8421052631578948,13.0,7.0,3.0,0.16855499478982003,0.38283068783068785,1.0,0.0802168901245289,2.0,0.0709993839263916,1.2120013236999512,-1.0,-1.0,69,149.8,247
FACETGrow,20,20,9,0.85,0.7777777777777778,0.875,0.823529411764706,12.2,6.6,3.0,0.3910221952970729,0.38550264550264546,1.0,0.3720214508772626,4.05,0.04999947547912598,0.024002790451049805,2.1,9.35,-1,-1,-1
OCEAN,20,20,9,0.85,0.7777777777777778,0.875,0.823529411764706,12.2,6.6,3.0,0.3910221952970729,0.38550264550264546,1.0,0.06872643196047877,1.95,0.0,0.46799778938293457,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.85,0.7777777777777778,0.875,0.823529411764706,12.2,6.6,3.0,0.3910221952970729,0.38550264550264546,1.0,0.07510035788920827,2.0,2.8229990005493164,3.570000648498535,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.85,0.7777777777777778,0.875,0.823529411764706,12.2,6.6,3.0,0.3910221952970729,0.38550264550264546,1.0,0.069714522198939,1.95,0.06699824333190918,1.0150010585784912,-1.0,-1.0,76,130.6,223
FACETGrow,20,20,9,0.75,0.8888888888888888,0.6666666666666666,0.761904761904762,11.6,6.3,3.0,-0.05317789902405791,0.391005291005291,1.0,0.24192484097883327,3.65,0.046999216079711914,0.02299976348876953,2.95,9.55,-1,-1,-1
OCEAN,20,20,9,0.75,0.8888888888888888,0.6666666666666666,0.761904761904762,11.6,6.3,3.0,-0.05317789902405791,0.391005291005291,1.0,0.021977914306082987,1.75,0.0,0.394606351852417,-1.0,-1.0,-1,-1,-1
FACETIndex,20,20,9,0.75,0.8888888888888888,0.6666666666666666,0.761904761904762,11.6,6.3,3.0,-0.05317789902405791,0.391005291005291,1.0,0.035158218432347114,1.6,2.8329989910125732,3.5470025539398193,-1.0,-1.0,-1,-1,-1
FACETBranchBound,20,20,9,0.75,0.8888888888888888,0.6666666666666666,0.761904761904762,11.6,6.3,3.0,-0.05317789902405791,0.391005291005291,1.0,0.024105116101836604,1.8,0.06299996376037598,0.735999584197998,-1.0,-1.0,89,122.15,163
FACETGrow,20,20,9,0.75,0.8333333333333334,0.7692307692307693,0.8,11.2,6.1,3.0,0.28209704879468667,0.3704497354497354,1.0,0.38764696019863,4.45,0.044001102447509766,0.02399897575378418,2.0,9.5,-1,-1,-1
