explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
OCEAN,6870,16,1.0,1.0,1.0,1.0,35.2,18.1,6.45,-0.005263157894736842,0.5177438789280895,1.0,0.6089688061792989,5.9,4.712147951126099
GraphMerge,6870,16,1.0,1.0,1.0,1.0,35.2,18.1,6.45,-0.005263157894736842,0.5177438789280895,1.0,0.31344887516798514,1.4,1.0149991512298584
