explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
OCEAN,1831,21,1.0,1.0,1.0,1.0,43.8,22.4,9.25,-0.07368421052631578,0.5793793008360386,1.0,0.1883408717635358,5.35,4.237998962402344
GraphMerge,1831,21,1.0,1.0,1.0,1.0,43.8,22.4,9.25,-0.07368421052631578,0.5793793008360386,1.0,0.15805831988657382,1.4,0.9860000610351562
