explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,10,0.8,0.7142857142857143,1.0,0.8333333333333333,15.0,8.0,3.0,0.7278218541741774,0.5164264828738513,1.0,0.11370457986916185,2.6,0.0,1.186000108718872,-1,-1,-1,-1,-1
FACETIndex,20,20,10,0.8,0.7142857142857143,1.0,0.8333333333333333,15.0,8.0,3.0,0.7278218541741774,0.5164264828738513,1.0,0.13016933991381896,1.9,0.8370118141174316,2.482996702194214,-1,-1,-1,-1,-1
OCEAN,20,20,10,0.75,0.75,0.9230769230769231,0.8275862068965517,15.0,8.0,3.0,0.8679197405920155,0.4858166248955722,1.0,0.083661591385145,2.5,0.0,1.1429991722106934,-1,-1,-1,-1,-1
FACETIndex,20,20,10,0.75,0.75,0.9230769230769231,0.8275862068965517,15.0,8.0,3.0,0.8679197405920155,0.4858166248955722,1.0,0.10590957712477325,2.65,0.850855827331543,2.2499988079071045,-1,-1,-1,-1,-1
OCEAN,20,20,10,0.7,0.6923076923076923,0.8181818181818182,0.7500000000000001,15.0,8.0,3.0,0.7258252400331032,0.4983270676691729,1.0,0.10445899422080444,2.6,0.0,1.3280003070831299,-1,-1,-1,-1,-1
FACETIndex,20,20,10,0.7,0.6923076923076923,0.8181818181818182,0.7500000000000001,15.0,8.0,3.0,0.7258252400331032,0.4983270676691729,1.0,0.11424642351165111,2.4,0.839998722076416,2.4200069904327393,-1,-1,-1,-1,-1
OCEAN,20,20,10,0.8,0.7857142857142857,0.9166666666666666,0.8461538461538461,15.0,8.0,3.0,0.36827211989489556,0.42246867167919805,0.9,0.058170028199248866,2.4444444444444446,0.0,1.1089999675750732,-1,-1,-1,-1,-1
FACETIndex,20,20,10,0.8,0.7857142857142857,0.9166666666666666,0.8461538461538461,15.0,8.0,3.0,0.36827211989489556,0.42246867167919805,1.0,0.08617314893601802,2.3,0.8459973335266113,2.122000217437744,-1,-1,-1,-1,-1
OCEAN,20,20,10,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,15.0,8.0,3.0,0.3864521145090802,0.45709482038429405,0.75,0.10219707172938276,3.1333333333333333,0.0,1.2649998664855957,-1,-1,-1,-1,-1
FACETIndex,20,20,10,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,15.0,8.0,3.0,0.3864521145090802,0.45709482038429405,1.0,0.10905926208260568,3.1,0.8489985466003418,2.262112855911255,-1,-1,-1,-1,-1
