explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,6,0.85,0.7692307692307693,1.0,0.8695652173913044,12.2,6.6,3.0,0.4958708071993545,0.5732456140350877,1.0,0.0700133907146084,2.65,0.0,0.94700026512146,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.85,0.7692307692307693,1.0,0.8695652173913044,12.2,6.6,3.0,0.4958708071993545,0.5732456140350877,1.0,0.09505209832332397,2.5,0.01699972152709961,0.042999982833862305,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.9,0.9166666666666666,0.9166666666666666,0.9166666666666666,12.5,6.75,3.0,0.24946145469628556,0.5401754385964913,1.0,0.06852620469475804,2.2,0.0,0.8789494037628174,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.9,0.9166666666666666,0.9166666666666666,0.9166666666666666,12.5,6.75,3.0,0.24946145469628556,0.5401754385964913,1.0,0.10114567982974984,2.15,0.017999649047851562,0.04600334167480469,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.8,0.8125,0.9285714285714286,0.8666666666666666,12.8,6.9,3.0,0.6138354203593197,0.4951754385964911,1.0,0.11400857616950152,2.7,0.0,0.9399993419647217,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.8,0.8125,0.9285714285714286,0.8666666666666666,12.8,6.9,3.0,0.6138354203593197,0.4951754385964911,1.0,0.14267773929998726,2.7,0.017999887466430664,0.03600001335144043,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.8,0.75,1.0,0.8571428571428571,12.7,6.85,3.0,0.7927342860927736,0.5458771929824562,1.0,0.0666506396563303,2.0,0.0,1.0600001811981201,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.8,0.75,1.0,0.8571428571428571,12.7,6.85,3.0,0.7927342860927736,0.5458771929824562,1.0,0.08762855417671228,2.85,0.017999649047851562,0.039000511169433594,-1,-1,-1,-1,-1
OCEAN,20,20,6,0.85,0.9090909090909091,0.8333333333333334,0.8695652173913043,12.4,6.7,3.0,0.3464716455487661,0.48298245614035096,1.0,0.03511224397995844,1.65,0.0,0.943047285079956,-1,-1,-1,-1,-1
FACETIndex,20,20,6,0.85,0.9090909090909091,0.8333333333333334,0.8695652173913043,12.4,6.7,3.0,0.3464716455487661,0.48298245614035096,1.0,0.07075178289204151,2.55,0.017998933792114258,0.04900050163269043,-1,-1,-1,-1,-1
