,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,0.9745269286754003,0.9745269286754003,1.0,0.9870991522300038,1.0,0.41907378510888627,156.2,78.6,19.0,0.9888604470899511,1.0,1.0080058224163027
1,3.0,0.9861717612809315,0.9874446085672083,0.9985063480209111,0.9929446713702191,1.0,0.4577810540093749,106.4,53.7,13.55,0.9776146507561938,1.0,1.1477438136826783
2,4.0,0.9919941775836972,0.9940564635958395,0.9977628635346756,0.9959062151097878,1.0,0.32407420684767313,45.5,23.25,8.45,0.9888616815251916,1.0,0.9963609898107715
3,5.0,0.9970887918486172,0.9970193740685543,1.0,0.9985074626865672,1.0,0.34065865464071593,49.7,25.35,8.05,0.9113884139050338,1.0,1.0538573508005822
4,6.0,0.9963609898107715,0.9962797619047619,1.0,0.9981364144614238,1.0,0.2604938918967707,48.6,24.8,7.8,0.9108856168492988,0.9666666666666666,0.9970887918486172
5,7.0,0.9963609898107715,0.996276991809382,1.0,0.9981350242446848,1.0,0.6700250587763444,47.6,24.3,7.7,0.9689151232036145,0.9714285714285715,1.4512372634643378
6,8.0,0.9978165938864629,0.9977761304670126,1.0,0.998886827458256,1.0,0.6778951651665694,53.6,27.3,8.3,0.7908506648834823,0.9539473684210527,1.2809315866084425
7,9.0,0.99490538573508,0.9947994056463596,1.0,0.997392923649907,1.0,0.5545021582485062,31.0,16.0,6.5,0.9752632545246255,0.7177109440267335,1.7882096069868996
8,10.0,0.99490538573508,0.9955588452997779,0.9992570579494799,0.9974045235446792,1.0,0.4014176634335299,43.6,22.3,7.4,0.9741396735859508,0.8489473684210527,0.9883551673944687
9,11.0,0.99490538573508,0.9947877885331348,1.0,0.9973870847331093,1.0,0.538704876956941,46.1,23.55,7.65,0.9187564885710584,0.7814726209463052,1.4570596797671034
10,12.0,0.9970887918486172,0.9970260223048327,1.0,0.9985107967237529,1.0,0.43207078846288444,44.2,22.6,7.4,0.8316839477294234,0.6999096225412015,1.066957787481805
11,13.0,0.9963609898107715,0.996276991809382,1.0,0.9981350242446848,1.0,0.5465696602405384,33.7,17.35,6.35,0.8964218804368509,0.5767836257309942,1.3180494905385736
12,14.0,0.9992721979621543,0.9992553983618764,1.0,0.9996275605214152,1.0,0.6428201332716994,40.2,20.6,7.35,0.7843909946653749,0.6169552815605447,1.0451237263464337
13,15.0,0.9985443959243085,0.9985174203113417,1.0,0.9992581602373887,1.0,0.6625458078318883,36.3,18.65,6.95,0.978552814423808,0.5779734008681378,1.438136826783115
14,16.0,1.0,1.0,1.0,1.0,1.0,0.8158937058390308,33.3,17.15,6.65,-0.21684343177458232,0.4753346726373042,1.586608442503639
15,2.0,0.975254730713246,0.975254730713246,1.0,0.9874723655121591,1.0,0.6574658270139264,133.7,67.35,16.6,0.9903002963578597,1.0,0.9868995633187773
16,3.0,0.975254730713246,0.975254730713246,1.0,0.9874723655121591,1.0,0.3758929175213168,119.0,60.0,15.45,0.9782515642550444,1.0,0.9745269286754003
17,4.0,0.9883551673944687,0.9904411764705883,0.9977777777777778,0.9940959409594097,1.0,0.5136085793133937,108.9,54.95,13.5,0.9752295506284415,1.0,0.9898107714701602
18,5.0,0.9905385735080058,0.9903417533432393,1.0,0.9951474430757745,1.0,0.5337125059638562,63.1,32.05,9.95,0.9797329912071016,1.0,1.4112081513828238
19,6.0,0.9883551673944687,0.9910780669144982,0.9970082273747195,0.9940343027591351,1.0,0.6445134285316438,53.8,27.4,9.85,0.9868131630610408,0.9833333333333333,1.012372634643377
20,7.0,0.992721979621543,0.9926253687315634,1.0,0.9962990377498149,1.0,0.281740639716855,65.0,33.0,10.0,0.9591370856564453,0.9857142857142859,0.9941775836972343
21,8.0,0.9919941775836972,0.9925871015567087,0.9992537313432835,0.995909259947936,1.0,0.6179146178538809,60.7,30.85,9.3,0.9370641959629812,0.9875,1.007278020378457
22,9.0,0.9978165938864629,0.9977611940298508,1.0,0.9988793425476279,1.0,0.5265557385629156,41.9,21.45,7.15,0.5062180418642395,0.8383040935672514,1.1448326055312954
23,10.0,0.9978165938864629,0.9977728285077951,1.0,0.9988851727982163,1.0,0.3993865388729381,44.1,22.55,7.95,0.7488004810677452,0.8560818713450293,1.0516739446870451
24,11.0,0.9963609898107715,0.996268656716418,1.0,0.9981308411214954,1.0,0.6458980508822699,48.4,24.7,8.05,0.8940902025546102,0.8336416799574694,1.0967976710334788
25,12.0,0.9934497816593887,0.9940784603997039,0.9992559523809523,0.996660482374768,1.0,0.4939393334150747,42.8,21.9,8.4,0.9678921021474003,0.7368607123870281,0.9912663755458515
26,13.0,0.9978165938864629,0.9977711738484398,1.0,0.9988843436221644,1.0,0.5272200097617973,45.4,23.2,7.75,0.5109928516751796,0.7847748742485584,1.6149927219796216
27,14.0,1.0,1.0,1.0,1.0,1.0,0.6729151555301598,44.4,22.7,7.75,0.2347689622242082,0.6736927107979739,1.1179039301310043
28,15.0,0.9985443959243085,0.9985052316890882,1.0,0.9992520568436799,1.0,0.4733746620019314,38.4,19.7,6.8,0.5323039646639207,0.6278551273288115,1.4155749636098982
29,16.0,1.0,1.0,1.0,1.0,1.0,0.5503949865221487,32.5,16.75,6.4,0.1572029128615519,0.49007897803950434,1.7954876273653566
30,2.0,0.9818049490538574,0.9818049490538574,1.0,0.9908189496878443,1.0,0.5592968753134165,216.9,108.95,21.9,0.9754157200132856,1.0,0.9810771470160117
31,3.0,0.9737991266375546,0.9737991266375546,1.0,0.9867256637168141,1.0,0.5827568436519284,171.6,86.3,18.65,0.9746309863363805,1.0,1.25254730713246
32,4.0,0.9912663755458515,0.9933283914010378,0.9977661950856291,0.9955423476968795,1.0,0.2947384814126045,80.2,40.6,10.1,0.9799053968601116,1.0,0.9898107714701602
33,5.0,0.9898107714701602,0.9896602658788775,1.0,0.9948032665181886,1.0,0.6569328980759923,73.4,37.2,10.15,0.9706661278964709,1.0,1.017467248908297
34,6.0,0.9912663755458515,0.9925650557620818,0.9985041136873598,0.9955257270693513,1.0,0.627599366665349,71.5,36.25,10.2,0.9621005868643603,0.9833333333333333,0.9847161572052402
35,7.0,0.9934497816593887,0.9955357142857143,0.9977628635346756,0.9966480446927374,1.0,0.48851153020293236,65.8,33.4,9.55,0.9665454683157086,0.9857142857142857,1.017467248908297
36,8.0,0.99490538573508,0.9970260223048327,0.9977678571428571,0.9973968017850502,1.0,0.5521277074485685,53.5,27.25,8.1,0.9756441166953514,0.9638157894736842,1.6761280931586608
37,9.0,0.9919941775836972,0.9918397626112759,1.0,0.9959031657355679,1.0,0.5431557604996661,58.8,29.9,8.25,0.9727073779513205,0.914766081871345,0.980349344978166
38,10.0,0.9941775836972343,0.9948339483394834,0.9992587101556709,0.9970414201183433,1.0,0.43794007273633634,57.9,29.45,8.5,0.974775444859629,0.8783333333333336,1.4366812227074235
39,11.0,0.99490538573508,0.9970414201183432,0.997779422649889,0.9974102848686645,1.0,0.4908333286454931,46.4,23.7,7.7,0.9441991376792247,0.8289473684210527,1.1491994177583698
