,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,mean_length
0,2.0,1.0,1.0,1.0,1.0,1.0,0.2922561007083546,6.0,3.5,2.05,0.05263157894736842,0.7394736842105263,1.0
1,3.0,1.0,1.0,1.0,1.0,1.0,0.30460130754695897,6.7,3.85,2.25,0.0,0.6280701754385966,1.0
2,4.0,1.0,1.0,1.0,1.0,1.0,0.3856769005605769,5.3,3.15,1.95,0.18947368421052632,0.5793859649122807,1.567699836867863
3,5.0,1.0,1.0,1.0,1.0,1.0,0.31297759346586934,5.8,3.4,2.0,0.005263157894736842,0.5489473684210526,1.0
4,6.0,1.0,1.0,1.0,1.0,1.0,0.4251639673793945,9.2,5.1,3.2,-0.03199191600084187,0.4313157894736843,2.236541598694943
5,7.0,1.0,1.0,1.0,1.0,1.0,0.4834643007611648,8.1,4.55,2.9,-0.03163063140666724,0.4125563909774437,2.0114192495921697
6,8.0,1.0,1.0,1.0,1.0,1.0,0.5493946004658675,9.8,5.4,3.65,-0.02657286394277182,0.32764411027568924,2.00489396411093
7,9.0,0.99836867862969,1.0,0.9983164983164983,0.9991575400168492,1.0,0.5171191386704576,5.3,3.15,2.05,0.23157894736842105,0.2830576441102757,2.4877650897226755
8,10.0,1.0,1.0,1.0,1.0,1.0,0.47400503806321287,4.0,2.5,1.5,0.005263157894736842,0.3223684210526316,2.0212071778140293
9,11.0,1.0,1.0,1.0,1.0,1.0,0.521727197071295,7.0,4.0,2.65,0.0,0.2734502923976608,2.5481239804241436
10,12.0,1.0,1.0,1.0,1.0,1.0,0.5029920489960388,6.0,3.5,2.2,0.005263157894736842,0.2517919799498746,2.538336052202284
11,13.0,1.0,1.0,1.0,1.0,1.0,0.5952911212563191,6.5,3.75,2.45,0.0,0.19874287992709044,3.3213703099510603
12,14.0,1.0,1.0,1.0,1.0,1.0,0.5737818958991028,8.5,4.75,3.4,-0.021052631578947368,0.22135756056808686,3.0
13,15.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3.5,2.35,-0.005263157894736842,0.23499999999999996,0.0
