dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.38008694177040697,4.8,0.0299985408782959,0.005000114440917969,-1,-1,-1,-1,-1,10
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.3507404079459253,4.85,0.03800010681152344,0.006999969482421875,-1,-1,-1,-1,-1,20
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.3108251288469256,4.9,0.04399895668029785,0.010000228881835938,-1,-1,-1,-1,-1,50
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.3035649082691654,4.9,0.06799912452697754,0.016002178192138672,-1,-1,-1,-1,-1,100
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.2868503361987983,4.75,0.10999846458435059,0.02800297737121582,-1,-1,-1,-1,-1,200
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.2357069600711112,4.45,0.15400004386901855,0.039999961853027344,-1,-1,-1,-1,-1,300
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.2089096538808642,4.45,0.20900177955627441,0.05299782752990723,-1,-1,-1,-1,-1,400
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.24297660093678702,4.45,0.2369987964630127,0.06400012969970703,-1,-1,-1,-1,-1,500
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.2232052502959903,4.2,0.3469991683959961,0.09300017356872559,-1,-1,-1,-1,-1,750
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.179643047516038,4.3,0.4529995918273926,0.1230003833770752,-1,-1,-1,-1,-1,1000
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.18537391217902213,4.1,0.8839991092681885,0.2390003204345703,-1,-1,-1,-1,-1,2000
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.17297834794614894,3.9,1.3249998092651367,0.3559994697570801,-1,-1,-1,-1,-1,3000
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.16341759624877608,3.9,1.7510044574737549,0.48099565505981445,-1,-1,-1,-1,-1,4000
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.14545888602749152,3.35,2.175999879837036,1.3509998321533203,-1,-1,-1,-1,-1,5000
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.14599666976321862,3.8,4.32500433921814,1.1919946670532227,-1,-1,-1,-1,-1,10000
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.1324462414031949,3.6,8.616005182266235,2.393994092941284,-1,-1,-1,-1,-1,20000
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.11662377101703336,3.5,21.607999324798584,5.943002939224243,-1,-1,-1,-1,-1,50000
vertebral,100,FACETIndex,20,20,6,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.46,6.73,3.0,0.3327721558586795,0.525077441077441,1.0,0.11431526984231448,3.35,43.16800308227539,11.893996953964233,-1,-1,-1,-1,-1,100000
