dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.5297914425094702,30.8,0.03299999237060547,0.005000114440917969,-1,-1,-1,-1,-1,10
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.3502627111835302,31.35,0.06200718879699707,0.00600123405456543,-1,-1,-1,-1,-1,20
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.4645580543433634,28.1,0.043000221252441406,0.007999658584594727,-1,-1,-1,-1,-1,50
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.5241774081361947,30.95,0.060999393463134766,0.012000322341918945,-1,-1,-1,-1,-1,100
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.2873440306164564,30.9,0.0989999771118164,0.02100062370300293,-1,-1,-1,-1,-1,200
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.24597087055063685,27.4,0.1359999179840088,0.028999805450439453,-1,-1,-1,-1,-1,300
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.1878644260915589,30.25,0.17200875282287598,0.03999948501586914,-1,-1,-1,-1,-1,400
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.18031343931477362,27.05,0.20999956130981445,0.04800105094909668,-1,-1,-1,-1,-1,500
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.21483659738592267,28.4,0.30000901222229004,0.06800007820129395,-1,-1,-1,-1,-1,750
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.22213153433401772,27.45,0.3930056095123291,0.08999991416931152,-1,-1,-1,-1,-1,1000
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.2162484575381291,28.5,0.7670156955718994,0.17499947547912598,-1,-1,-1,-1,-1,2000
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.19247517747951934,29.65,1.1369991302490234,0.2669997215270996,-1,-1,-1,-1,-1,3000
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.18319916048824164,29.2,1.5300002098083496,0.3410065174102783,-1,-1,-1,-1,-1,4000
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.1923323057117875,27.7,1.900040864944458,0.42901039123535156,-1,-1,-1,-1,-1,5000
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.16044836612957644,26.85,3.7840728759765625,0.8529994487762451,-1,-1,-1,-1,-1,10000
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.15327035176615172,27.4,7.529601097106934,1.70505690574646,-1,-1,-1,-1,-1,20000
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.14974588083052276,27.2,19.071245908737183,4.285567998886108,-1,-1,-1,-1,-1,50000
spambase,100,FACETIndex,20,20,57,0.8,0.75,0.5,0.6,14.62,7.81,3.0,0.7828149039818587,0.15855307094701035,1.0,0.14410995981678293,26.75,38.08640813827515,8.63399076461792,-1,-1,-1,-1,-1,100000
