dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.4048915807168515,6.95,0.03500008583068848,0.007001399993896484,-1,-1,-1,-1,-1,10
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.41593951527477363,6.4,0.039998769760131836,0.010000228881835938,-1,-1,-1,-1,-1,20
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.30173082824748465,6.05,0.06000065803527832,0.022998809814453125,-1,-1,-1,-1,-1,50
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.25065317508646034,5.25,0.07000017166137695,0.03699994087219238,-1,-1,-1,-1,-1,100
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.26958060703908543,6.35,0.1099998950958252,0.06999969482421875,-1,-1,-1,-1,-1,200
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.2271393971023697,5.5,0.1529998779296875,0.10399985313415527,-1,-1,-1,-1,-1,300
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.22237072514358683,5.2,0.19700002670288086,0.1380000114440918,-1,-1,-1,-1,-1,400
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.22587217416907546,5.65,0.2389998435974121,0.1679999828338623,-1,-1,-1,-1,-1,500
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.17851998335742664,5.3,0.3444023132324219,0.2480001449584961,-1,-1,-1,-1,-1,750
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.19901998581267408,5.45,0.45200157165527344,0.3359994888305664,-1,-1,-1,-1,-1,1000
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.18532729234783635,5.4,0.9136843681335449,0.6729996204376221,-1,-1,-1,-1,-1,2000
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.18353680169022552,5.3,1.3109986782073975,1.0060017108917236,-1,-1,-1,-1,-1,3000
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.1665551169365033,4.85,1.8619985580444336,1.329024076461792,-1,-1,-1,-1,-1,4000
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.1694484347153861,4.9,2.156569004058838,1.6258330345153809,-1,-1,-1,-1,-1,5000
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.15467732804907297,5.0,4.292007684707642,3.283144474029541,-1,-1,-1,-1,-1,10000
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.15532142441211488,4.5,8.525466918945312,6.549772500991821,-1,-1,-1,-1,-1,20000
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.1374998217110193,5.05,21.526007413864136,16.51733422279358,-1,-1,-1,-1,-1,50000
magic,100,FACETIndex,20,20,10,0.7,0.7222222222222222,0.9285714285714286,0.8125000000000001,14.98,7.99,3.0,0.7467871986063737,0.5120189193522527,1.0,0.12670315953241632,4.15,42.872814893722534,33.021018505096436,-1,-1,-1,-1,-1,100000
