dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,12.8,6.9,3.0,0.8052733282481567,0.18587092731829574,1.0,0.372872229272924,9.65,0.0069997310638427734,0.003999948501586914,-1,-1,-1,-1,-1,10
cancer,20,FACETIndex,20,20,30,0.95,0.9,1.0,0.9473684210526316,12.4,6.7,3.0,-0.0018271356221494684,0.14430538759486125,1.0,0.34193509709449,6.95,0.012998104095458984,0.021998882293701172,-1,-1,-1,-1,-1,100
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.875,0.9333333333333333,13.4,7.2,3.0,0.2543859649122807,0.17231127060074433,1.0,0.34655205553657537,8.8,0.042025089263916016,0.12426519393920898,-1,-1,-1,-1,-1,500
cancer,20,FACETIndex,20,20,30,1.0,1.0,1.0,1.0,13.2,7.1,3.0,-0.10818713450292398,0.1668651377861904,1.0,0.26340136000129477,7.1,0.07700800895690918,0.21161961555480957,-1,-1,-1,-1,-1,1000
cancer,20,FACETIndex,20,20,30,0.85,1.0,0.7,0.8235294117647058,13.0,7.0,3.0,0.9932433603772276,0.15365218115218116,1.0,0.26317348021585474,6.1,0.11700272560119629,0.4846618175506592,-1,-1,-1,-1,-1,1500
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.9,0.9473684210526316,12.8,6.9,3.0,0.7479700047567085,0.15847628979207926,1.0,0.3367583424673549,6.1,0.18332958221435547,0.47077369689941406,-1,-1,-1,-1,-1,2000
cancer,20,FACETIndex,20,20,30,0.9,1.0,0.7142857142857143,0.8333333333333333,13.3,7.15,3.0,0.5719259346445303,0.15409090909090908,1.0,0.2855951285653957,7.45,0.22525882720947266,0.8695170879364014,-1,-1,-1,-1,-1,3000
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.875,0.9333333333333333,13.3,7.15,3.0,0.07907048322560788,0.16632268316478843,1.0,0.20714970886903714,6.6,0.2869994640350342,1.0164787769317627,-1,-1,-1,-1,-1,4000
cancer,20,FACETIndex,20,20,30,0.95,0.8888888888888888,1.0,0.9411764705882353,12.4,6.7,3.0,-0.025730994152046792,0.11454925191767298,1.0,0.25591411817769244,6.95,0.3540010452270508,1.0996496677398682,-1,-1,-1,-1,-1,5000
cancer,20,FACETIndex,20,20,30,0.9,0.9,0.9,0.9,12.8,6.9,3.0,0.8595520299952434,0.14847041847041847,1.0,0.20169134839128094,5.75,0.5476064682006836,1.4903545379638672,-1,-1,-1,-1,-1,7500
cancer,20,FACETIndex,20,20,30,1.0,1.0,1.0,1.0,12.9,6.95,3.0,-0.17076023391812864,0.15074485456064404,1.0,0.2754558363815933,6.55,0.7378184795379639,2.286952018737793,-1,-1,-1,-1,-1,10000
cancer,20,FACETIndex,20,20,30,0.85,0.875,0.7777777777777778,0.823529411764706,12.7,6.85,3.0,0.5277882092688633,0.128343776106934,1.0,0.2661230349489811,6.1,1.4269993305206299,4.5872437953948975,-1,-1,-1,-1,-1,20000
cancer,20,FACETIndex,20,20,30,1.0,1.0,1.0,1.0,12.9,6.95,3.0,-0.01883551582305046,0.14322756191177244,1.0,0.33297629800759904,5.5,2.155977725982666,4.754953145980835,-1,-1,-1,-1,-1,30000
cancer,20,FACETIndex,20,20,30,0.95,1.0,0.8888888888888888,0.9411764705882353,13.1,7.05,3.0,0.12819872519184466,0.16245866706393022,1.0,0.19590895626320257,5.25,2.870242118835449,9.10679841041565,-1,-1,-1,-1,-1,40000
cancer,20,FACETIndex,20,20,30,0.9,1.0,0.8181818181818182,0.9,12.7,6.85,3.0,0.6258897077541983,0.16024720893141944,1.0,0.1653756169982795,4.05,3.604619026184082,10.57897162437439,-1,-1,-1,-1,-1,50000
cancer,20,FACETIndex,20,20,30,1.0,1.0,1.0,1.0,13.0,7.0,3.0,0.11812865497076022,0.1409193292088029,1.0,0.2507374772171157,6.0,7.265219449996948,22.77816390991211,-1,-1,-1,-1,-1,100000
