n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
568,5,30,10,3,12.2,6.6,3.0,0.9298245614035088,0.9696969696969697,0.8205128205128205,0.8888888888888888,1373,2925.0,6973,0.06107902526855469,0.8550066947937012,PriorityQueue,1.0,0.21127730429107272,4.8,cancer
568,5,30,10,3,12.2,6.6,3.0,0.9298245614035088,0.9696969696969697,0.8205128205128205,0.8888888888888888,370,532.4,756,0.06107902526855469,1.163372278213501,Stack,1.0,0.21127730429107272,4.8,cancer
568,5,30,10,3,12.2,6.6,3.0,0.9298245614035088,0.9696969696969697,0.8205128205128205,0.8888888888888888,37994,100708.6,170299,0.06107902526855469,49.808523178100586,Queue,1.0,0.21127730429107272,4.8,cancer
