explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max
OCEAN,20,20,30,0.95,1.0,0.6666666666666666,0.8,21.5,11.25,4.95,0.7536855183169767,0.2107146418705405,1.0,0.1513266853589519,6.05,0.0,2.157996416091919,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.6666666666666666,0.8,21.5,11.25,4.95,0.7536855183169767,0.2107146418705405,1.0,0.1741258847980051,5.35,33.496745109558105,1.6309998035430908,-1,-1,-1,-1,-1
OCEAN,20,20,30,0.95,1.0,0.8,0.888888888888889,22.3,11.65,4.9,0.5081529129668355,0.20792022827443227,1.0,0.1250418714733719,5.0,0.0,1.8611550331115723,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.8,0.888888888888889,22.3,11.65,4.9,0.5081529129668355,0.20792022827443227,1.0,0.1637360022653008,5.45,35.436851024627686,1.948317050933838,-1,-1,-1,-1,-1
OCEAN,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,22.8,11.9,4.95,0.4470025716397801,0.2123055929007534,1.0,0.16099218237071403,6.2,0.0,1.8719735145568848,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.95,1.0,0.9090909090909091,0.9523809523809523,22.8,11.9,4.95,0.4470025716397801,0.2123055929007534,1.0,0.19811393881884926,5.75,40.695854902267456,5.173504114151001,-1,-1,-1,-1,-1
OCEAN,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,21.9,11.45,4.9,0.4017543859649123,0.199621957962556,1.0,0.1762686507317242,6.8,0.0,1.8537976741790771,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.95,0.8333333333333334,1.0,0.9090909090909091,21.9,11.45,4.9,0.4017543859649123,0.199621957962556,1.0,0.22499848989084908,6.85,34.70605206489563,2.5333311557769775,-1,-1,-1,-1,-1
OCEAN,20,20,30,0.9,1.0,0.7142857142857143,0.8333333333333333,22.9,11.95,5.0,0.4809979081432171,0.22980430566934557,1.0,0.15926700275702332,6.1,0.0,2.466294527053833,-1,-1,-1,-1,-1
FACETIndex,20,20,30,0.9,1.0,0.7142857142857143,0.8333333333333333,22.9,11.95,5.0,0.4809979081432171,0.22980430566934557,1.0,0.20362941604930787,6.1,35.33117890357971,3.0850563049316406,-1,-1,-1,-1,-1
