dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.09535095879981278,11.5,0.015999794006347656,0.0030002593994140625,-1,-1,-1,-1,-1,2
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.10489094240369065,11.7,0.07999920845031738,0.004999637603759766,-1,-1,-1,-1,-1,5
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.10874228134014334,11.85,0.16899943351745605,0.007000446319580078,-1,-1,-1,-1,-1,10
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.07431764275495362,11.85,0.04800009727478027,0.011999845504760742,-1,-1,-1,-1,-1,20
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.07482339092015358,12.35,0.021999359130859375,0.023000001907348633,-1,-1,-1,-1,-1,50
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.06361827519473275,11.15,0.02500009536743164,0.046000003814697266,-1,-1,-1,-1,-1,100
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.09012357445507589,11.1,0.03599953651428223,0.08900117874145508,-1,-1,-1,-1,-1,200
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.05961487536558367,12.35,0.05000042915344238,0.12900042533874512,-1,-1,-1,-1,-1,300
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.06174268939332954,10.2,0.06199932098388672,0.16100001335144043,-1,-1,-1,-1,-1,400
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.06550733465389236,12.15,0.07599878311157227,0.20400023460388184,-1,-1,-1,-1,-1,500
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.05828932115977353,10.45,0.10399985313415527,0.31599998474121094,-1,-1,-1,-1,-1,750
spambase,20,FACETIndex,20,20,57,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.7,7.85,3.0,0.3587531828577942,0.14127959759538708,1.0,0.05865128464560149,9.85,0.1430370807647705,0.4125068187713623,-1,-1,-1,-1,-1,1000
