n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
568,5,30,15,3,13.133333333333333,7.066666666666666,3.0,0.9649122807017544,1.0,0.8918918918918919,0.9428571428571428,12133,24621.6,55856,12132,24907.4,55855,12132,24907.4,55855,0.1770005226135254,6.897468090057373,PriorityQueue,1.0,0.22319245255949904,6.0,cancer
568,5,30,15,3,13.133333333333333,7.066666666666666,3.0,0.9649122807017544,1.0,0.8918918918918919,0.9428571428571428,1398,2479.2,3872,19967,39435.8,66424,7884,17506.2,36750,0.1770005226135254,9.29836106300354,Stack,1.0,0.22319245255949904,6.0,cancer
