n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
19019,5,10,15,3,15.0,8.0,3.0,0.7444794952681388,0.7235434007134364,0.9830371567043619,0.8335616438356164,3920,8282.2,16758,5103,8998.6,16764,5103,8998.6,16764,0.2519965171813965,1.904996633529663,PriorityQueue,1.0,0.10310958868734428,3.0,magic
19019,5,10,15,3,15.0,8.0,3.0,0.7444794952681388,0.7235434007134364,0.9830371567043619,0.8335616438356164,524,1430.0,2409,5427,13726.0,23113,573,5134.4,9360,0.2519965171813965,2.480990171432495,Stack,1.0,0.10310958868734428,3.0,magic
