n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,bt_min,bt_avg,bt_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
162,5,9,15,3,10.466666666666667,5.733333333333333,3.0,0.8484848484848485,0.8421052631578947,0.8888888888888888,0.8648648648648649,2772,7431.6,11488,3563,7855.8,11755,3563,7855.8,11755,0.12198901176452637,1.5549969673156738,PriorityQueue,1.0,0.050889860527269626,2.6,glass
162,5,9,15,3,10.466666666666667,5.733333333333333,3.0,0.8484848484848485,0.8421052631578947,0.8888888888888888,0.8648648648648649,765,1076.2,1556,5899,11748.4,17265,759,4393.0,7978,0.12198901176452637,1.9539952278137207,Stack,1.0,0.050889860527269626,2.6,glass
