explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
BestCandidate,3772,6,0.9963461977620461,0.9962562590668725,1.0,0.9981246190632471,23.2,12.1,4.95,0.7632681639104564,0.7619298245614035,1.0,0.09060277104222232,1.9933774834437086,1.870969533920288
GraphMerge,3772,6,0.9963461977620461,0.9962562590668725,1.0,0.9981246190632471,23.2,12.1,4.95,0.7632681639104564,0.7619298245614035,1.0,0.09420842000587411,1.8172185430463577,1.078150987625122
