explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
OCEAN,3772,6,0.9963461977620461,0.9962562590668725,1.0,0.9981246190632471,23.2,12.1,4.95,0.7632681639104564,0.7619298245614035,1.0,0.085707793475134,2.519205298013245,76.40132904052734
OCEAN,3772,6,0.9963145783196024,0.9983254806623495,0.9979139859713765,0.9981196909051475,18.4,9.7,4.75,0.977550789232479,0.7085964912280701,1.0,0.0873047783800702,2.666225165562914,67.29453158378601
OCEAN,3772,6,0.9978674442707327,1.0,0.9978150691834766,0.9989063398058078,21.9,11.45,4.8,0.25486305436197854,0.7273684210526316,1.0,0.08027319727340065,2.3350993377483444,76.89382100105286
OCEAN,3772,6,0.998064187468161,0.9980356366177299,1.0,0.9990168526795671,24.0,12.5,4.95,0.45390107271764163,0.7645614035087719,1.0,0.08647035557191812,2.329801324503311,95.11857962608337
OCEAN,3772,6,0.9957454283556133,0.9956825555278263,1.0,0.9978366076006352,22.0,11.5,4.75,0.3853763563250296,0.7121052631578948,1.0,0.08879831195887922,2.7324503311258277,82.07066750526428
