explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
OCEAN,7200,6,0.9747876611844645,0.9918245997327844,0.9807165449446148,0.986239295708169,32.3,16.65,5.0,0.9424308232818992,0.9096491228070175,1.0,0.016728466978097118,2.033333333333333,190.00049662590027
