explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
BestCandidate,7200,6,0.974787661,0.9918246,0.980716545,0.986239296,32.3,16.65,5,0.942430823,0.909649123,1,0.021783354,1.678472222,4.539008856
GraphMerge,7200,6,0.974787661,0.9918246,0.980716545,0.986239296,32.3,16.65,5,0.942430823,0.909649123,1,0.017421964,1.464583333,1.17164135
OCEAN,7200,6,0.974787661,0.9918246,0.980716545,0.986239296,32.3,16.65,5,0.942430823,0.909649123,1,0.016728467,2.033333333,190.0004966
