explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
BestCandidate,7200,6,0.9747876611844645,0.9918245997327844,0.9807165449446148,0.986239295708169,32.3,16.65,5.0,0.9424308232818992,0.9096491228070175,1.0,0.02178335407521221,1.6784722222222221,4.539008855819702
GraphMerge,7200,6,0.9747876611844645,0.9918245997327844,0.9807165449446148,0.986239295708169,32.3,16.65,5.0,0.9424308232818992,0.9096491228070175,1.0,0.01742196369496054,1.4645833333333333,1.1716413497924805
