dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
glass,20,FACETIndex,20,20,9,0.65,1.0,0.46153846153846156,0.631578947368421,11.1,6.05,3.0,0.43776058367011017,0.38427944862155383,1.0,0.18522576695257464,3.05,0.010000228881835938,0.015000581741333008,-1,-1,-1,-1,-1,100
glass,20,FACETIndex,20,20,9,0.8,0.8461538461538461,0.8461538461538461,0.8461538461538461,12.1,6.55,3.0,0.251842174983046,0.40265664160401005,1.0,0.11971669819530442,3.65,0.03500032424926758,0.11599969863891602,-1,-1,-1,-1,-1,500
glass,20,FACETIndex,20,20,9,0.85,0.8181818181818182,0.9,0.8571428571428572,11.7,6.35,3.0,0.4671056332176164,0.3476900584795322,1.0,0.09235684481043532,3.15,0.059000492095947266,0.2110004425048828,-1,-1,-1,-1,-1,1000
glass,20,FACETIndex,20,20,9,0.7,0.75,0.75,0.75,11.5,6.25,3.0,0.3707411636986514,0.4416353383458646,1.0,0.10702893424905138,2.75,0.08799982070922852,0.3320002555847168,-1,-1,-1,-1,-1,1500
glass,20,FACETIndex,20,20,9,0.85,0.75,1.0,0.8571428571428571,12.2,6.6,3.0,0.34382361929260097,0.37451754385964914,1.0,0.08339221761779786,3.0,0.11499929428100586,0.43000078201293945,-1,-1,-1,-1,-1,2000
glass,20,FACETIndex,20,20,9,0.7,0.7333333333333333,0.8461538461538461,0.7857142857142856,12.0,6.5,3.0,0.7350292667290526,0.41518796992481205,1.0,0.11360636758107512,2.8,0.14499950408935547,0.703000545501709,-1,-1,-1,-1,-1,2500
glass,20,FACETIndex,20,20,9,0.8,0.6923076923076923,1.0,0.8181818181818181,12.0,6.5,3.0,0.33319914062387723,0.3614411027568923,1.0,0.1259795756003714,2.95,0.17100095748901367,0.7120003700256348,-1,-1,-1,-1,-1,3000
glass,20,FACETIndex,20,20,9,0.9,0.9285714285714286,0.9285714285714286,0.9285714285714286,12.0,6.5,3.0,0.42569969925844575,0.3852067669172932,1.0,0.12761251474049157,3.3,0.2022075653076172,0.9138591289520264,-1,-1,-1,-1,-1,3500
glass,20,FACETIndex,20,20,9,0.75,0.8461538461538461,0.7857142857142857,0.8148148148148148,11.3,6.15,3.0,0.43269140550425794,0.39530075187969926,1.0,0.12880462006839505,2.65,0.22499990463256836,0.9510009288787842,-1,-1,-1,-1,-1,4000
glass,20,FACETIndex,20,20,9,0.8,0.7857142857142857,0.9166666666666666,0.8461538461538461,10.3,5.65,3.0,0.5427771953808869,0.3640852130325814,1.0,0.1256081153645297,2.6,0.2520015239715576,1.1339983940124512,-1,-1,-1,-1,-1,4500
glass,20,FACETIndex,20,20,9,0.8,0.8333333333333334,0.8333333333333334,0.8333333333333334,11.2,6.1,3.0,0.5278437602808392,0.29300751879699244,1.0,0.11524241971624287,2.65,0.27899956703186035,1.1100001335144043,-1,-1,-1,-1,-1,5000
glass,20,FACETIndex,20,20,9,0.65,0.6153846153846154,0.8,0.6956521739130435,10.1,5.55,3.0,0.529697820513795,0.34052005012531333,1.0,0.09498426384397154,2.5,0.5499992370605469,2.4385015964508057,-1,-1,-1,-1,-1,10000
