n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
568,5,30,10,3,14.2,7.6,3.0,0.9473684210526315,0.9761904761904762,0.8913043478260869,0.9318181818181818,1809,3511.6,4930,0.22910594940185547,1.7260346412658691,PriorityQueue,1.0,0.20500230945439313,6.0,cancer
568,5,30,10,3,14.2,7.6,3.0,0.9473684210526315,0.9761904761904762,0.8913043478260869,0.9318181818181818,360,591.0,758,0.22910594940185547,3.1040422916412354,Stack,1.0,0.20498178733730715,6.0,cancer
568,5,30,10,3,14.2,7.6,3.0,0.9473684210526315,0.9761904761904762,0.8913043478260869,0.9318181818181818,131758,249705.8,353663,0.22910594940185547,409.93266248703003,Queue,1.0,0.20500230945439313,6.0,cancer
