n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
568,5,30,10,3,14.2,7.6,3.0,0.9473684210526315,0.9761904761904762,0.8913043478260869,0.9318181818181818,1809,3511.6,4930,0.22910594940185547,1.7260346412658691,PriorityQueue,1.0,0.20500230945439313,6.0,cancer
568,5,30,10,3,14.2,7.6,3.0,0.9473684210526315,0.9761904761904762,0.8913043478260869,0.9318181818181818,360,591.0,758,0.22910594940185547,3.1040422916412354,Stack,1.0,0.20498178733730715,6.0,cancer
568,5,30,10,3,14.2,7.6,3.0,0.9473684210526315,0.9761904761904762,0.8913043478260869,0.9318181818181818,131758,249705.8,353663,0.22910594940185547,409.93266248703003,Queue,1.0,0.20500230945439313,6.0,cancer
162,5,9,10,3,10.8,5.9,3.0,0.8787878787878788,0.85,0.9444444444444444,0.8947368421052632,403,961.4,1713,0.17099976539611816,0.35500025749206543,PriorityQueue,1.0,0.06217335056853951,1.6,glass
162,5,9,10,3,10.8,5.9,3.0,0.8787878787878788,0.85,0.9444444444444444,0.8947368421052632,156,293.2,417,0.17099976539611816,0.6679995059967041,Stack,1.0,0.06217335056853951,1.6,glass
162,5,9,10,3,10.8,5.9,3.0,0.8787878787878788,0.85,0.9444444444444444,0.8947368421052632,8996,42409.6,71260,0.17099976539611816,65.76300311088562,Queue,1.0,0.06217335056853951,1.6,glass
19019,5,10,10,3,15.0,8.0,3.0,0.8094111461619348,0.8315318673127097,0.8909744408945687,0.8602274918064392,839,1269.4,2431,0.3060004711151123,0.4979996681213379,PriorityQueue,1.0,0.10702595313538057,2.4,magic
19019,5,10,10,3,15.0,8.0,3.0,0.8094111461619348,0.8315318673127097,0.8909744408945687,0.8602274918064392,370,565.2,701,0.3060004711151123,1.4209990501403809,Stack,1.0,0.10702595313538057,2.4,magic
19019,5,10,10,3,15.0,8.0,3.0,0.8094111461619348,0.8315318673127097,0.8909744408945687,0.8602274918064392,37046,75137.8,94952,0.3060004711151123,129.66200041770935,Queue,1.0,0.10702595313538057,2.4,magic
