n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
19019,5,10,10,3,15.0,8.0,3.0,0.8028391167192429,0.7927620348241721,0.9419878296146045,0.8609566184649612,646,941.4,1469,0.3000056743621826,0.3569982051849365,PriorityQueue,1.0,0.04839075634373305,2.6,magic
19019,5,10,10,3,15.0,8.0,3.0,0.8028391167192429,0.7927620348241721,0.9419878296146045,0.8609566184649612,374,454.6,530,0.3000056743621826,0.9469988346099854,Stack,1.0,0.04839075634373305,2.6,magic
