n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
568,5,30,10,3,12.6,6.8,3.0,0.9385964912280702,0.9705882352941176,0.8461538461538461,0.9041095890410958,827,2888.0,6290,0.1989436149597168,1.4460558891296387,PriorityQueue,1.0,0.1563157261775939,4.6,cancer
568,5,30,10,3,12.6,6.8,3.0,0.9385964912280702,0.9705882352941176,0.8461538461538461,0.9041095890410958,227,657.2,927,0.1989436149597168,2.662991523742676,Stack,1.0,0.1563157261775939,4.6,cancer
