n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
309,5,6,10,3,13.2,7.1,3.0,0.8387096774193549,0.8918918918918919,0.8461538461538461,0.868421052631579,360,640.8,891,0.23212003707885742,0.23387575149536133,PriorityQueue,1.0,0.13260630588163638,1.4,vertebral
309,5,6,10,3,13.2,7.1,3.0,0.8387096774193549,0.8918918918918919,0.8461538461538461,0.868421052631579,143,156.8,187,0.23212003707885742,0.2709991931915283,Stack,1.0,0.13260630588163638,1.4,vertebral
