,n_trees,accuracy,precision,recall,f1,coverage_ratio,mean_distance
40,41.0,0.9920529801324504,0.9918367346938776,1.0,0.9959016393442623,1.0,0.10206962077493201
41,42.0,0.9920529801324504,0.9918367346938776,1.0,0.9959016393442623,1.0,0.11140651586209858
42,43.0,0.9947019867549669,0.9945429740791268,1.0,0.9972640218878249,1.0,0.10124092179088039
43,44.0,0.9933774834437086,0.9931880108991825,1.0,0.9965823650034177,1.0,0.11785821593178598
44,45.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.0868325861594266
45,46.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.10705037520678974
46,47.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.10713584278197369
47,48.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.10676486776664765
48,49.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.09419149697275984
49,50.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.09603911569962185
50,51.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.08967802636362343
51,52.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.1267399986463687
52,53.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.09428389695477447
53,54.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.098600936157373
54,55.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.10144694115068227
55,56.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.10362103180176453
56,57.0,0.9986754966887417,0.9986301369863013,1.0,0.9993145990404386,1.0,0.10600019651583815
57,58.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.10338352627828978
58,59.0,0.9960264900662251,0.9959016393442623,1.0,0.997946611909651,1.0,0.09135328899527458
59,60.0,0.9986754966887417,0.9986301369863013,1.0,0.9993145990404386,1.0,0.09011235129840778
60,61.0,0.9933774834437086,0.9931880108991825,1.0,0.9965823650034177,1.0,0.0934105424282696
61,62.0,0.9986754966887417,0.9986301369863013,1.0,0.9993145990404386,1.0,0.08505653793949836
62,63.0,0.9973509933774835,0.9972640218878249,1.0,0.9986301369863014,1.0,0.10387937019773179
