,n_trees,accuracy,precision,recall,f1,coverage_ratio,mean_distance
29,30.0,0.9918256130790191,0.9939024390243902,0.9969418960244648,0.9954198473282444,0.9782016348773842,0.31177477890696603
30,31.0,0.9945504087193461,0.9969418960244648,0.9969418960244648,0.9969418960244648,0.9945504087193461,0.34816826525457567
31,32.0,0.989100817438692,0.9938837920489296,0.9938837920489296,0.9938837920489296,1.0,0.3987792750212453
32,33.0,0.9863760217983651,0.9878787878787879,0.9969418960244648,0.9923896499238966,1.0,0.5332732098708114
33,34.0,0.9918256130790191,0.9939024390243902,0.9969418960244648,0.9954198473282444,1.0,0.3518914783625131
34,35.0,0.989100817438692,0.9969230769230769,0.9908256880733946,0.9938650306748467,1.0,0.258150302231729
35,36.0,0.9918256130790191,0.9969325153374233,0.9938837920489296,0.9954058192955589,0.9809264305177112,0.3722199252218308
36,37.0,0.9918256130790191,0.9939024390243902,0.9969418960244648,0.9954198473282444,0.8528610354223434,0.44617052905394555
37,38.0,0.9918256130790191,0.990909090909091,1.0,0.995433789954338,0.989100817438692,0.3378641568517127
38,39.0,0.9918256130790191,0.9939024390243902,0.9969418960244648,0.9954198473282444,0.9945504087193461,0.36125699551128704
39,40.0,0.9945504087193461,0.9969418960244648,0.9969418960244648,0.9969418960244648,0.9918256130790191,0.39201741458677536
40,41.0,0.9918256130790191,0.9969325153374233,0.9938837920489296,0.9954058192955589,0.6539509536784741,0.4309446344614785
41,42.0,0.989100817438692,0.9908814589665653,0.9969418960244648,0.9939024390243902,1.0,0.3009933889499478
42,43.0,0.9918256130790191,0.9939024390243902,0.9969418960244648,0.9954198473282444,0.8446866485013624,0.3588973048295563
43,44.0,0.9918256130790191,0.9939024390243902,0.9969418960244648,0.9954198473282444,0.8937329700272479,0.41231683678686715
44,45.0,0.9809264305177112,0.9848484848484849,0.9938837920489296,0.9893455098934552,0.6839237057220708,0.3547866852965907
45,46.0,0.9863760217983651,0.9908536585365854,0.9938837920489296,0.9923664122137403,1.0,0.33584296082165144
46,47.0,0.9836512261580381,0.9878419452887538,0.9938837920489296,0.9908536585365854,0.7247956403269755,0.40349644365840104
47,48.0,0.9918256130790191,0.990909090909091,1.0,0.995433789954338,1.0,0.3429535181178353
48,49.0,0.989100817438692,0.9938837920489296,0.9938837920489296,0.9938837920489296,0.9945504087193461,0.4065893468802779
49,50.0,0.989100817438692,0.9908814589665653,0.9969418960244648,0.9939024390243902,1.0,0.39395301828709944
