explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
FACETPaths,162,33,9,0.7575757575757576,0.6666666666666666,0.9333333333333333,0.7777777777777778,12.7,6.85,3.0,0.4826599495986425,0.36955304928989136,1.0,0.7408567342237048,6.090909090909091,0.002998828887939453,17.5,0.9170007705688477
BestCandidate,162,33,9,0.7575757575757576,0.6666666666666666,0.9333333333333333,0.7777777777777778,12.7,6.85,3.0,0.4826599495986425,0.36955304928989136,0.9696969696969697,0.2080150630845478,1.09375,0.07800030708312988,-1.0,0.0
OCEAN,162,33,9,0.7575757575757576,0.6666666666666666,0.9333333333333333,0.7777777777777778,12.7,6.85,3.0,0.4826599495986425,0.36955304928989136,1.0,0.05944998988930786,2.9393939393939394,1.6110005378723145,-1.0,0.0
FACETPaths,162,33,9,0.7272727272727273,0.68,0.9444444444444444,0.7906976744186047,10.7,5.85,3.0,0.3586601708445611,0.35023809523809524,1.0,0.5174331790156996,5.9393939393939394,0.003001689910888672,18.0,0.5739998817443848
BestCandidate,162,33,9,0.7272727272727273,0.68,0.9444444444444444,0.7906976744186047,10.7,5.85,3.0,0.3586601708445611,0.35023809523809524,1.0,0.18450525094922787,1.1818181818181819,0.05702781677246094,-1.0,0.0
OCEAN,162,33,9,0.7272727272727273,0.68,0.9444444444444444,0.7906976744186047,10.7,5.85,3.0,0.3586601708445611,0.35023809523809524,1.0,0.04622720936027681,2.5757575757575757,1.2470006942749023,-1.0,0.0
FACETPaths,162,33,9,0.7878787878787878,0.7272727272727273,0.9411764705882353,0.8205128205128205,12.1,6.55,3.0,0.6331351700269302,0.4248663324979114,1.0,0.3159538575097791,4.848484848484849,0.0030007362365722656,18.5,0.7460000514984131
BestCandidate,162,33,9,0.7878787878787878,0.7272727272727273,0.9411764705882353,0.8205128205128205,12.1,6.55,3.0,0.6331351700269302,0.4248663324979114,0.9393939393939394,0.17623353662397687,1.2903225806451613,0.06001424789428711,-1.0,0.0
OCEAN,162,33,9,0.7878787878787878,0.7272727272727273,0.9411764705882353,0.8205128205128205,12.1,6.55,3.0,0.6331351700269302,0.4248663324979114,1.0,0.06108235195525362,2.1818181818181817,1.4169998168945312,-1.0,0.0
FACETPaths,162,33,9,0.7878787878787878,0.7368421052631579,0.875,0.7999999999999999,11.5,6.25,3.0,0.5058873798103647,0.42389724310776944,1.0,0.3807743863890518,5.242424242424242,0.004001617431640625,18.0,0.7400000095367432
BestCandidate,162,33,9,0.7878787878787878,0.7368421052631579,0.875,0.7999999999999999,11.5,6.25,3.0,0.5058873798103647,0.42389724310776944,1.0,0.1837742590564509,1.2424242424242424,0.05999946594238281,-1.0,0.0
OCEAN,162,33,9,0.7878787878787878,0.7368421052631579,0.875,0.7999999999999999,11.5,6.25,3.0,0.5058873798103647,0.42389724310776944,1.0,0.05936603001415582,2.4242424242424243,1.3489997386932373,-1.0,0.0
FACETPaths,162,33,9,0.696969696969697,0.6363636363636364,0.875,0.7368421052631579,10.7,5.85,3.0,0.7444687334978146,0.40844611528822056,1.0,0.7969707255993667,5.303030303030303,0.002998828887939453,19.0,0.5650014877319336
BestCandidate,162,33,9,0.696969696969697,0.6363636363636364,0.875,0.7368421052631579,10.7,5.85,3.0,0.7444687334978146,0.40844611528822056,0.9696969696969697,0.2278252854120287,1.125,0.059998273849487305,-1.0,0.0
OCEAN,162,33,9,0.696969696969697,0.6363636363636364,0.875,0.7368421052631579,10.7,5.85,3.0,0.7444687334978146,0.40844611528822056,1.0,0.09865242301241876,2.4545454545454546,1.25,-1.0,0.0
