,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard
0,2.0,0.9237057220708447,0.9362880886426593,0.9854227405247813,0.9602272727272728,1.0,0.10830204587744433,62.6,31.8,10.4,0.998061155512988,0.95
1,3.0,0.9618528610354223,0.9850746268656716,0.9734513274336283,0.9792284866468842,1.0,0.05337575981215226,198.0,99.5,15.4,0.840741754070944,1.0
2,4.0,0.9482288828337875,0.9536231884057971,0.9909638554216867,0.9719350073855244,1.0,0.059891170972394374,125.9,63.45,14.15,0.935113452880491,0.8802631578947369
3,5.0,0.9754768392370572,0.9877675840978594,0.9847560975609756,0.9862595419847329,1.0,0.08270657672440934,92.5,46.75,13.05,0.8970170559514535,0.9326315789473684
4,6.0,0.9591280653950953,0.9753086419753086,0.978328173374613,0.9768160741885625,1.0,0.058672999219595394,80.2,40.6,11.45,0.9265286584421542,0.968421052631579
5,7.0,0.9754768392370572,0.9821428571428571,0.990990990990991,0.9865470852017937,1.0,0.07532481053302668,83.0,42.0,11.4,0.9298613263458714,0.9436090225563909
6,8.0,0.9782016348773842,0.9766081871345029,1.0,0.9881656804733728,1.0,0.08100695642824063,105.4,53.2,13.7,0.8107254082824047,0.9622180451127819
7,9.0,0.9727520435967303,0.9820359281437125,0.9879518072289156,0.984984984984985,1.0,0.10255535222996173,59.6,30.3,10.0,0.9301822637267557,0.8713032581453634
8,10.0,0.9836512261580381,0.9824046920821115,1.0,0.9911242603550295,1.0,0.07862982705368103,61.3,31.15,11.0,0.8896970592223283,0.830689223057644
9,11.0,0.9809264305177112,0.9819277108433735,0.9969418960244648,0.9893778452200304,1.0,0.09804461369496893,60.6,30.8,10.55,0.8270562176315986,0.8663051568314729
10,12.0,0.989100817438692,0.9911242603550295,0.9970238095238095,0.9940652818991098,1.0,0.09476606245627736,56.5,28.75,10.6,0.6225051777342271,0.7994630515683147
11,13.0,0.9836512261580381,0.987987987987988,0.9939577039274925,0.9909638554216867,1.0,0.1358736707753004,54.7,27.85,9.6,0.7462298010245314,0.8510765550239233
12,14.0,0.9809264305177112,0.9880597014925373,0.9910179640718563,0.9895366218236173,1.0,0.12368110640701699,50.7,25.85,9.45,0.8846446014414122,0.735600802706066
13,15.0,0.9700272479564033,0.9727272727272728,0.9938080495356038,0.9831546707503829,1.0,0.144593789163631,41.4,21.2,8.6,0.8932357094977288,0.6753591145696409
14,16.0,0.9836512261580381,1.0,0.9823529411764705,0.9910979228486646,1.0,0.16110029246712917,41.7,21.35,9.55,0.8847622562184576,0.6469181038259986
15,17.0,0.9945504087193461,0.9970059880239521,0.9970059880239521,0.9970059880239521,1.0,0.1877811935477546,50.0,25.5,9.75,0.8597963225434422,0.6940320270544729
16,18.0,0.9863760217983651,0.996969696969697,0.987987987987988,0.9924585218702866,1.0,0.08942712287839183,36.7,18.85,9.0,0.8283401835076205,0.5744771997867973
17,19.0,0.9836512261580381,0.9852941176470589,0.9970238095238095,0.9911242603550295,1.0,0.11516086089103589,45.1,23.05,9.2,0.8927720614210216,0.606007637872963
18,20.0,0.9863760217983651,0.9882697947214076,0.9970414201183432,0.9926362297496318,1.0,0.11088976315744845,45.5,23.25,9.2,0.9107922910546816,0.5788734774043149
19,21.0,0.9836512261580381,0.9878048780487805,0.9938650306748467,0.9908256880733946,1.0,0.1723344125897945,42.8,21.9,9.3,0.9232966699093363,0.5472312623465466
20,2.0,0.9100817438692098,0.9100817438692098,1.0,0.9529243937232525,1.0,0.010047182955262845,172.6,86.8,15.65,0.9542965153765414,1.0
21,3.0,0.9618528610354223,0.9680232558139535,0.9910714285714286,0.9794117647058825,1.0,0.021082517507211226,168.1,84.55,15.0,0.8557557708246754,1.0
22,4.0,0.9700272479564033,0.9795918367346939,0.9882352941176471,0.9838945827232797,1.0,0.05544463572207857,110.5,55.75,14.05,0.9421630693130345,1.0
23,5.0,0.9618528610354223,0.9698795180722891,0.9877300613496932,0.9787234042553191,1.0,0.13720421950412495,89.6,45.3,14.1,0.896757898739237,1.0
24,6.0,0.9700272479564033,0.9705014749262537,0.996969696969697,0.9835575485799701,1.0,0.07647707666291158,91.8,46.4,12.4,0.8920626874963106,1.0
25,7.0,0.9782016348773842,0.976401179941003,1.0,0.9880597014925373,1.0,0.11519723653245667,81.2,41.1,11.25,0.8974292914480237,1.0
26,8.0,0.9754768392370572,0.9791666666666666,0.9939577039274925,0.9865067466266866,1.0,0.13986123211639007,81.7,41.35,11.85,0.8979276976804191,0.9342105263157895
27,9.0,0.9727520435967303,0.9792899408284024,0.9910179640718563,0.9851190476190474,1.0,0.15863628692693732,69.7,35.35,10.85,0.9151400114169543,0.9542397660818714
28,10.0,0.9591280653950953,0.9637462235649547,0.9906832298136646,0.9770290964777948,1.0,0.0658187244820325,66.3,33.65,11.2,0.9116213069143193,0.9297076023391813
29,11.0,0.9782016348773842,0.9824046920821115,0.9940652818991098,0.9882005899705014,1.0,0.1197421081553987,49.4,25.2,9.8,0.9565245651988287,0.8498405103668262
30,12.0,0.9809264305177112,0.9938271604938271,0.9847094801223242,0.989247311827957,1.0,0.11628838818778064,54.6,27.8,10.15,0.9372940244541613,0.8411376927166401
31,13.0,0.989100817438692,0.9911504424778761,0.9970326409495549,0.9940828402366864,1.0,0.10244595784091005,54.3,27.65,9.8,0.9133332408286863,0.7950165623849835
32,14.0,0.9754768392370572,0.9851190476190477,0.9880597014925373,0.9865871833084948,1.0,0.17613399049154121,51.9,26.45,10.75,0.9533862222944639,0.7439087228560912
33,15.0,0.9863760217983651,0.9877300613496932,0.9969040247678018,0.9922958397534667,1.0,0.1472648580555096,51.6,26.3,10.35,0.9129675686568979,0.7603453563979881
34,16.0,0.9727520435967303,0.9761904761904762,0.9939393939393939,0.984984984984985,1.0,0.09263529584691423,46.3,23.65,9.45,0.9551231021921622,0.7129823685086843
35,17.0,0.9782016348773842,0.9818181818181818,0.9938650306748467,0.9878048780487805,1.0,0.09968118678506899,53.7,27.35,10.55,0.7909332893615864,0.7769729612492771
36,18.0,0.9863760217983651,0.9851632047477745,1.0,0.992526158445441,1.0,0.077928606777667,60.3,30.65,11.0,0.8949326647455914,0.6974692859599982
37,19.0,0.9727520435967303,0.982089552238806,0.987987987987988,0.9850299401197605,1.0,0.1890587134132657,45.7,23.35,9.5,0.9171581396536147,0.6073335880982126
38,20.0,0.9782016348773842,0.9910979228486647,0.9852507374631269,0.9881656804733727,1.0,0.13090976444194866,49.2,25.1,9.25,0.88750255165407,0.6314111646505325
39,21.0,0.9836512261580381,0.9875389408099688,0.9937304075235109,0.990625,1.0,0.13886856611651244,46.4,23.7,9.6,0.8720311246280628,0.571038920184879
40,2.0,0.9318801089918256,0.9401709401709402,0.9880239520958084,0.9635036496350365,1.0,0.10022498019798702,106.7,53.85,12.25,0.9709453181661228,1.0
41,3.0,0.9536784741144414,0.973293768545994,0.9761904761904762,0.974739970282318,1.0,0.1083172694316139,89.8,45.4,11.95,0.9652523426630558,1.0
42,4.0,0.9673024523160763,0.9787878787878788,0.9847560975609756,0.9817629179331308,1.0,0.08191587939204045,102.8,51.9,12.85,0.9423838802807635,1.0
43,5.0,0.9455040871934605,0.975609756097561,0.963855421686747,0.9696969696969697,1.0,0.08623133264605282,114.5,57.75,13.65,0.9487689978266051,0.9621052631578948
44,6.0,0.9673024523160763,0.9761194029850746,0.9879154078549849,0.981981981981982,1.0,0.06326549697755876,104.2,52.6,13.4,0.9214083941207065,0.968421052631579
45,7.0,0.9536784741144414,0.9611940298507463,0.9877300613496932,0.9742813918305598,1.0,0.06473844408891381,90.3,45.65,12.2,0.9232386616688271,0.9473684210526315
46,8.0,0.9673024523160763,0.9642857142857143,1.0,0.9818181818181818,1.0,0.06716115749384735,81.3,41.15,11.9,0.9329765595565143,0.9524436090225564
47,9.0,0.9863760217983651,0.9882697947214076,0.9970414201183432,0.9926362297496318,1.0,0.08402092462147419,52.1,26.55,9.25,0.958601723179919,0.9079365079365079
48,10.0,0.9700272479564033,0.9725609756097561,0.9937694704049844,0.9830508474576272,1.0,0.016731744146014214,60.9,30.95,10.55,0.9217968121043043,0.8619005847953217
49,11.0,0.9945504087193461,0.9968944099378882,0.9968944099378882,0.9968944099378882,1.0,0.1136859764742446,61.1,31.05,10.25,0.8572126981226988,0.8449973418394471
50,12.0,0.9782016348773842,0.9939393939393939,0.9820359281437125,0.9879518072289156,1.0,0.0723383422201757,62.5,31.75,9.95,0.8965701249044502,0.8256964380648592
51,13.0,0.9700272479564033,0.9794117647058823,0.9881305637982196,0.983751846381093,1.0,0.05114118834165342,51.2,26.1,10.75,0.9520761489655151,0.778814460393408
52,14.0,0.9754768392370572,0.985207100591716,0.9881305637982196,0.9866666666666667,1.0,0.14971579338436078,57.4,29.2,10.95,0.8849742879267252,0.7661250153355417
53,15.0,0.9782016348773842,0.9854651162790697,0.9912280701754386,0.9883381924198251,1.0,0.14015150793954104,58.8,29.9,10.65,0.9590272609767775,0.7795743729954255
54,16.0,0.9863760217983651,0.9851190476190477,1.0,0.9925037481259371,1.0,0.09828413846707809,58.4,29.7,9.95,0.8601693841454483,0.7738288027761712
55,17.0,0.9700272479564033,0.9787878787878788,0.9877675840978594,0.9832572298325722,1.0,0.09674696495936541,44.3,22.65,8.5,0.9446721295380958,0.6509663440274895
56,18.0,0.9809264305177112,0.9909365558912386,0.9879518072289156,0.9894419306184011,1.0,0.13530080719432894,47.8,24.4,9.3,0.9244867453757335,0.6402065117544994
