,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard
0,2.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.03893318510049052,24.2,12.6,7.15,0.58839854536151,1.0
1,3.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.16963477787916162,16.0,8.5,5.05,0.9442174712471264,0.8736842105263158
2,4.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.11252069463268957,15.4,8.2,5.0,0.15848264698471148,0.7179824561403508
3,5.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,1.0,0.218569986045279,11.2,6.1,4.35,0.4186347794179417,0.594561403508772
4,6.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.23522875574789498,10.7,5.85,4.15,0.9547679075464403,0.4507894736842106
5,7.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.1691645199413067,13.6,7.3,4.65,0.5711189474328567,0.47656641604010036
6,8.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.1518378370662283,10.7,5.85,4.15,0.975288950244636,0.3412218045112782
7,9.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.3070360775596341,12.8,6.9,4.25,0.7716976140247797,0.3547117794486216
8,10.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.24797225608766135,12.4,6.7,4.0,0.5970169921163196,0.35410401002506264
9,11.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.09538864698535957,15.4,8.2,4.85,0.17668636969993717,0.3621060226323384
10,12.0,0.9473684210526315,0.9466666666666667,1.0,0.9726027397260273,1.0,0.3028403041052085,10.0,5.5,3.75,0.9699300982883625,0.22844402673350042
11,13.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.2635977999146136,12.6,6.8,4.2,0.29111810642828395,0.23015986937039568
12,14.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.3441472652241545,12.1,6.55,4.4,0.9497299187087699,0.24795644414065468
13,15.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.37596969023512034,9.7,5.35,3.5,0.8842733176452902,0.1923587377534746
14,16.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.3106179621894915,11.2,6.1,3.9,0.41035055993465425,0.2166133135869978
15,17.0,0.9868421052631579,0.9864864864864865,1.0,0.9931972789115647,1.0,0.43144244642050483,9.3,5.15,3.6,0.8460180369163154,0.1676629072681704
16,18.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.2717357789875231,11.9,6.45,4.0,0.9800292359244326,0.18056205490416016
17,19.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.30714381888322395,10.4,5.7,3.75,0.7704047513473983,0.20303277132224498
18,20.0,0.9605263157894737,0.96,1.0,0.9795918367346939,1.0,0.6094803193315834,7.1,4.05,2.8,0.9192732025400042,0.12295739348370927
19,21.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.3837653242429186,10.3,5.65,3.65,0.6532265385485957,0.14526771474139893
20,22.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.36940863934875984,8.7,4.85,3.05,0.9387497164321147,0.1258813700918964
21,23.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.2963757225873352,12.2,6.6,4.0,-0.2025907025851624,0.16858344871502767
22,24.0,0.9868421052631579,0.9864864864864865,1.0,0.9931972789115647,1.0,0.3717062915869509,12.4,6.7,4.25,0.3116918467853259,0.13384489779226622
23,25.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,1.0,0.37235551127851824,8.1,4.55,3.2,0.9517279639204838,0.13913533834586464
24,26.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.35219774794598674,12.2,6.6,4.2,0.6736200939692362,0.13838383838383836
25,27.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.5151824167680955,10.4,5.7,3.6,0.9640014188149064,0.11883249791144528
26,28.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.42518583742752136,9.8,5.4,3.3,0.9423613705521688,0.09825528272896694
27,29.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.3323437905161458,10.3,5.65,3.5,0.002055128370917851,0.11953729019518494
28,30.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.4054822606931195,10.0,5.5,3.95,-0.020169099847770208,0.13602756892230577
29,2.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.15564949487428528,12.0,6.5,3.85,0.9940024081259444,0.95
30,3.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.16682890779138906,14.6,7.8,4.75,0.9893033959549385,0.8052631578947368
31,4.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.22583676373225905,9.9,5.45,3.7,0.9052396463350348,0.594298245614035
32,5.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.1433185393955873,13.0,7.0,4.3,0.971044726438422,0.6268421052631579
33,6.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.2929381267462407,11.6,6.3,4.3,0.8859819508391891,0.4807894736842105
34,7.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.10672536227486798,13.9,7.45,4.75,0.18169353753068834,0.4872681704260651
35,8.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.3208898868807896,13.8,7.4,4.8,0.7536145182463355,0.40134711779448623
36,9.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,1.0,0.1755987362536961,13.5,7.25,4.9,0.16609565886389777,0.344954051796157
37,10.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.2035298292838155,12.7,6.85,4.8,0.5292140748530044,0.33369047619047615
38,11.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.16954845453699738,11.7,6.35,4.15,0.480049457864749,0.3295384294068504
39,12.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.33277568495288046,11.9,6.45,4.25,0.8887369505682476,0.2463512949039265
40,13.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.2849336266887009,11.0,6.0,3.9,-0.3009353171966602,0.26542435634540895
41,14.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,1.0,0.5393410045083215,5.8,3.4,2.15,0.9936436876244397,0.19578947368421054
42,15.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.2425642082163925,13.5,7.25,4.5,0.44089380857518007,0.24230728335991494
43,16.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.3903079236660428,9.5,5.25,3.8,0.5838817266586952,0.18183375104427735
44,17.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,1.0,0.30606123698339854,9.1,5.05,3.3,0.9125730578030204,0.15248784840890103
45,18.0,0.9736842105263158,0.9733333333333334,1.0,0.9864864864864865,1.0,0.3347213960057335,7.7,4.35,3.2,0.7243365552568971,0.11756892230576439
46,19.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.34588330235204856,9.8,5.4,3.4,0.9352375850743511,0.15513423710792132
47,20.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.3171448594508888,10.3,5.65,3.9,0.56328462613451,0.1455297334244703
48,21.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.5237471070061531,6.9,3.95,2.6,0.9550732362448376,0.13082080200501253
49,22.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.4007812358417739,9.2,5.1,3.5,0.8079658605974394,0.1372827903091061
50,23.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.4673252236380283,10.5,5.75,3.85,0.8943932109335677,0.12760689602794864
51,24.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.36318561450405223,10.4,5.7,3.85,0.2203753726257834,0.11821168597484387
52,25.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.3121233848140521,11.0,6.0,3.9,0.7094390625700822,0.14634654818865342
53,26.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.4304862265688038,10.7,5.85,3.7,0.5012608819423618,0.1259493430546062
54,27.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.28587819400801634,10.5,5.75,4.2,0.9763288752853959,0.14708494721652615
55,28.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.3232195028427578,12.8,6.9,4.2,-0.18596550751866445,0.14255284189494716
56,29.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.2847852009312898,9.6,5.3,3.7,0.8087299725913834,0.11318770410875673
57,30.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.46631038597011687,10.1,5.55,3.75,0.28935883978352217,0.15127686640844534
58,2.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.036999643038599914,18.8,9.9,6.05,0.5637431000298622,1.0
59,3.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.06015935756093068,18.4,9.7,5.45,0.27582186830473304,0.9333333333333332
60,4.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.1608937006975716,12.2,6.6,4.6,0.9645143172569723,0.644736842105263
61,5.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.1759582906131152,13.4,7.2,4.75,0.8355474454146543,0.5773684210526315
62,6.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.12385259674361855,17.0,9.0,5.6,0.20017523302026655,0.6702631578947368
63,7.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.24621687053727082,10.8,5.9,3.95,0.1690062066929652,0.39354636591478703
64,8.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.3938910432360016,12.0,6.5,4.5,0.7551258639888266,0.3377192982456141
65,9.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.2098725754827485,10.0,5.5,3.6,0.5413738317484732,0.28030701754385967
66,10.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.21507876346625304,10.1,5.55,4.0,0.9623175940381729,0.2576754385964912
67,11.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.3683704496165607,8.9,4.95,3.65,0.9689605056679639,0.23601503759398496
68,12.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.2686614738787446,11.5,6.25,4.2,0.739319026225116,0.27561023771550086
69,13.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.39517058768617475,8.0,4.5,3.15,0.9987637936314955,0.17422932330827068
70,14.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.2644072118112381,12.0,6.5,4.7,0.3814604794879893,0.23759037745879852
71,15.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.4358620398989891,10.7,5.85,3.7,0.1119153027431142,0.2168487506645401
72,16.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.24832085648094046,10.9,5.95,3.7,0.9669980442219261,0.17677318295739347
73,17.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.27614808316731,13.4,7.2,4.25,0.9061231387164813,0.21417506470138045
74,18.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.21951687363226596,12.3,6.65,4.45,0.8929295895032116,0.23502259436469958
75,19.0,0.8947368421052632,0.8947368421052632,1.0,0.9444444444444444,1.0,0.4528738301233474,8.7,4.85,3.25,0.9884598163564464,0.13563074352548035
76,20.0,0.9342105263157895,0.9452054794520548,0.9857142857142858,0.9650349650349651,1.0,0.40282672449570467,8.9,4.95,3.3,0.8825706842774447,0.12103630287840814
77,21.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.22313976182782,14.1,7.55,4.7,0.028977592904580674,0.21382015645173538
78,22.0,0.881578947368421,0.881578947368421,1.0,0.9370629370629371,1.0,0.32120958430213803,12.5,6.75,4.6,0.7836480060041845,0.15177224821961663
79,23.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.29720247915312376,11.4,6.2,3.9,0.8779797929692266,0.1401029087871193
80,24.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.5063097993354165,12.3,6.65,4.1,0.7987015777721996,0.13217517862254705
81,25.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.20328645922648916,13.2,7.1,4.35,0.41559101879761173,0.17830345093502986
82,26.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.3661216401722099,13.3,7.15,4.3,0.5102101355387477,0.1455137698558751
83,27.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.32510116096938796,10.7,5.85,3.7,0.6823896278580686,0.10819383832541726
84,28.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,1.0,0.34338608531413056,9.1,5.05,3.25,0.9465167540153969,0.1411781347307663
85,29.0,0.8947368421052632,0.8947368421052632,1.0,0.9444444444444444,1.0,0.38565016947311653,11.1,6.05,3.9,0.6519036768843419,0.10583333333333333
86,30.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.38920907734003124,7.9,4.45,3.25,0.5912351459829729,0.11528613199665831
87,2.0,0.868421052631579,0.868421052631579,1.0,0.9295774647887324,1.0,0.22046015390303578,11.5,6.25,4.7,0.9015284500785294,1.0
88,3.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.06775530853833563,14.3,7.65,4.8,0.9871512713603938,0.7263157894736842
89,4.0,0.8947368421052632,0.8947368421052632,1.0,0.9444444444444444,1.0,0.3522453370865897,8.2,4.6,3.15,0.9429765966376386,0.4929824561403508
90,5.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.2007412147705064,12.6,6.8,4.15,0.9344610717195051,0.5299122807017544
91,6.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.2261044427857224,13.0,7.0,4.65,0.946325966746772,0.4742982456140351
92,7.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.12736972460831752,17.5,9.25,5.15,0.2871906210922561,0.5371303258145363
93,8.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.2746007204715597,13.7,7.35,4.9,0.4225084391103113,0.4284899749373433
94,9.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.2548860642403811,12.3,6.65,4.4,0.017841013036508143,0.3713972431077694
95,10.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.172740035886265,15.6,8.3,5.3,0.3697420424626666,0.38198830409356727
