,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard
0,2.0,0.9920529801324504,0.9986357435197817,0.9932157394843962,0.9959183673469387,1.0,0.08123218087322225,44.8,22.9,9.55,0.9907885218393682,1.0
1,3.0,0.9814569536423841,0.9814569536423841,1.0,0.9906417112299465,1.0,0.08614503143713713,50.0,25.5,9.35,0.9434745513716082,1.0
2,4.0,0.9880794701986755,0.9959349593495935,0.9919028340080972,0.9939148073022313,1.0,0.09059842966629206,37.5,19.25,7.9,0.9907048323492966,1.0
3,5.0,0.9880794701986755,0.9932249322493225,0.994572591587517,0.9938983050847457,1.0,0.08616660844536743,33.6,17.3,7.3,0.9928790537412444,0.9400000000000002
4,6.0,0.9947019867549669,0.994579945799458,1.0,0.9972826086956521,1.0,0.0806879154847083,23.3,12.15,5.9,0.9640732286499174,0.7408771929824564
5,2.0,1.0,1.0,1.0,1.0,1.0,0.0815161168968164,21.3,11.15,5.5,-0.11822918586366216,1.0
6,3.0,0.9973509933774835,0.9972714870395635,1.0,0.9986338797814208,1.0,0.07881969581998549,29.8,15.4,6.95,0.5310947938237938,1.0
7,4.0,0.9973509933774835,1.0,0.9972789115646259,0.9986376021798365,1.0,0.08066165763600214,22.5,11.75,5.75,0.976638294676914,0.7960526315789473
8,5.0,0.9947019867549669,0.9986301369863013,0.9959016393442623,0.9972640218878249,1.0,0.06146366944120446,25.1,13.05,6.0,0.8231565747874844,0.8884210526315787
9,6.0,0.9986754966887417,0.9986431478968792,1.0,0.9993211133740666,1.0,0.11845849455332824,26.3,13.65,6.25,0.6562783264009809,0.7666666666666667
10,2.0,0.9880794701986755,0.9932249322493225,0.994572591587517,0.9938983050847457,1.0,0.10465329596107553,52.9,26.95,9.6,0.9875537522959894,1.0
11,3.0,0.9894039735099338,0.994572591587517,0.994572591587517,0.994572591587517,1.0,0.09817669477049942,55.3,28.15,8.85,0.9845067268599164,1.0
12,4.0,0.990728476821192,0.9959514170040485,0.9946091644204852,0.99527983816588,1.0,0.11396817923926539,47.5,24.25,8.6,0.9538226046829335,1.0
13,5.0,0.990728476821192,0.9972565157750343,0.9931693989071039,0.9952087611225188,1.0,0.08740191597722372,31.3,16.15,7.4,0.9694386034757618,0.9221052631578949
14,6.0,0.9973509933774835,0.9986338797814208,0.9986338797814208,0.9986338797814208,1.0,0.09659535579651289,24.0,12.5,5.9,0.98096498836729,0.732017543859649
15,2.0,0.9947019867549669,0.997289972899729,0.997289972899729,0.997289972899729,1.0,0.08222529197139966,17.6,9.3,5.0,0.9934376808521506,1.0
16,3.0,0.9947019867549669,0.9986431478968792,0.9959404600811907,0.997289972899729,1.0,0.04900557024137208,32.3,16.65,7.15,0.9578264246532773,1.0
17,4.0,1.0,1.0,1.0,1.0,1.0,0.08247142373316182,22.4,11.7,5.6,0.20233644394562914,0.8605263157894737
18,5.0,0.9986754966887417,1.0,0.9986449864498645,0.9993220338983051,1.0,0.08287282040419011,21.7,11.35,5.8,0.48240671860566237,0.8007894736842104
19,6.0,0.9960264900662251,0.9959404600811907,1.0,0.9979661016949152,1.0,0.07888671001551419,23.6,12.3,6.0,0.5706760850401389,0.698421052631579
20,2.0,0.9682119205298013,0.9682119205298013,1.0,0.9838492597577388,1.0,0.1086914887279077,62.3,31.65,11.1,0.9915575452745851,1.0
21,3.0,0.9814569536423841,0.9825268817204301,0.9986338797814208,0.9905149051490516,1.0,0.12814056175921554,50.9,25.95,9.0,0.9920841329813687,1.0
22,4.0,0.9827814569536424,0.9918478260869565,0.9905020352781547,0.991174473862865,1.0,0.09540680037704975,34.5,17.75,7.85,0.9870191905734951,0.975
23,5.0,0.9973509933774835,0.9972789115646259,1.0,0.9986376021798365,1.0,0.07534256908584507,23.0,12.0,5.8,0.35751046055608526,0.7363157894736841
24,6.0,1.0,1.0,1.0,1.0,1.0,0.08299682396370778,24.7,12.85,5.85,-0.037004043772120646,0.7312280701754387
