,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard
0,2.0,0.9999559471365639,0.9999557807787889,1.0,0.9999778899005487,1.0,0.08736471788680904,17.7,9.35,4.6,0.9999951153489486,1.0
1,3.0,0.9999911894273128,0.9999911559211108,1.0,0.9999955779410009,1.0,0.06617128673872456,30.0,15.5,6.65,0.20523946504296078,1.0
2,2.0,1.0,1.0,1.0,1.0,1.0,0.08946248376709906,18.6,9.8,4.9,-0.1736842105263158,1.0
3,3.0,1.0,1.0,1.0,1.0,1.0,0.1597156206426655,32.3,16.65,6.7,-0.21053307043302502,0.9333333333333332
4,2.0,0.9999823788546256,0.9999823135628443,1.0,0.9999911567032189,1.0,0.08961822005039086,18.7,9.85,4.85,0.62631402732687,1.0
5,3.0,0.9999823788546256,0.9999823101212642,1.0,0.9999911549823984,1.0,0.09201599302163896,25.0,13.0,5.8,0.9999817757177006,0.9368421052631579
6,2.0,1.0,1.0,1.0,1.0,1.0,0.13194875607481266,19.7,10.35,5.2,-0.03684210526315789,1.0
7,3.0,0.9999911894273128,0.9999911582670203,1.0,0.999995579113966,1.0,0.13353667579808975,30.2,15.6,6.8,0.23157338287463136,1.0
8,2.0,0.9999911894273128,0.9999911548259269,1.0,0.9999955773934042,1.0,0.12930523010567077,18.3,9.65,4.95,0.347364525783436,1.0
9,3.0,1.0,1.0,1.0,1.0,1.0,0.19558273522264075,30.9,15.95,6.4,0.06314141899657288,1.0
