,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard
17,3.0,0.9995926680244399,1.0,0.9995619318804074,0.9997809179537737,1.0,0.007273096615155365,106.7,53.85,13.8,0.9318045036256769,1.0
18,4.0,0.99989816700611,1.0,0.9998906147451324,0.9999453043811192,1.0,0.014702228873196234,42.0,21.5,9.1,0.9977075954569614,0.9526315789473684
19,5.0,0.9996945010183299,0.9998902064119456,0.9997804369305083,0.999835318658396,1.0,0.012582747113310123,44.4,22.7,8.65,0.734782754561229,0.9326315789473684
20,6.0,0.99989816700611,0.9998907700709995,1.0,0.9999453820525425,1.0,0.02231540424704963,39.9,20.45,9.9,0.2095293369617047,0.9026315789473685
21,7.0,0.99989816700611,0.9998909011564477,1.0,0.9999454476024221,1.0,0.014173495320431525,48.0,24.5,9.55,0.32498244828495493,0.8433082706766916
22,8.0,0.9995926680244399,0.9997806536521167,0.9997806536521167,0.9997806536521167,1.0,0.020949979744312265,57.6,29.3,11.0,0.7877380929188326,0.8417293233082707
23,9.0,1.0,1.0,1.0,1.0,1.0,0.020785574872343025,38.6,19.8,8.9,-0.17392867492410077,0.755607769423559
24,2.0,0.9960285132382892,0.9957395674022286,1.0,0.9978652361924572,1.0,0.054018568569726734,154.4,77.7,12.85,0.9999998895871886,1.0
25,3.0,0.9959266802443992,0.9965889084507042,0.999007279947055,0.9977966288421286,1.0,0.02636322145326409,310.6,155.8,17.35,0.9990189839580464,1.0
26,4.0,0.9983706720977596,0.998568124242758,0.9996692027786966,0.9991183601498786,1.0,0.0296016478529053,170.2,85.6,17.15,0.9995993229265375,1.0
27,5.0,0.9982688391038697,0.9985769020251779,0.9995616918693842,0.99906905426866,1.0,0.0294814168491813,165.4,83.2,18.35,0.999538271044723,1.0
28,6.0,0.9973523421588595,0.9976996385146237,0.9994513332601778,0.9985747176844644,1.0,0.025978250973334685,148.5,74.75,17.9,0.9996530483161785,1.0
29,7.0,0.9979633401221996,0.9979031012029578,0.9998894172287958,0.9988952717631463,1.0,0.03210412600343318,196.9,98.95,20.3,0.9990711501618116,1.0
30,8.0,0.9995926680244399,0.9996707999561066,0.9998902425639337,0.9997805092186128,1.0,0.015619756499356562,68.4,34.7,11.65,0.7980868444911311,0.8892543859649121
31,9.0,1.0,1.0,1.0,1.0,1.0,0.013114910455505831,38.1,19.55,8.55,-0.2530926661422026,0.7394945697577275
32,2.0,0.9322810590631364,0.9339293053842992,0.9975853364065416,0.9647083797696756,1.0,0.0013654679664281274,442.8,221.9,15.6,0.9997868573871331,1.0
33,3.0,0.9260692464358452,0.9329816940738442,0.9914276294098252,0.9613171355498721,1.0,0.0017900770038803712,1961.7,981.35,26.1,0.997489820015993,1.0
34,4.0,0.9894093686354379,0.994847056243833,0.9937575292958055,0.9943019943019943,1.0,0.011345853202404672,479.7,240.35,23.25,0.992123696325849,1.0
35,5.0,0.99979633401222,0.9998899647887324,0.9998899647887324,0.9998899647887324,1.0,0.011022821934210681,62.4,31.7,9.65,0.6280296183576175,0.9210526315789473
36,6.0,0.99979633401222,0.9998908654370839,0.9998908654370839,0.9998908654370839,1.0,0.011339654808162418,65.9,33.45,10.3,0.997357768412629,0.9385964912280701
37,7.0,1.0,1.0,1.0,1.0,1.0,0.011069200402461735,65.4,33.2,11.15,-0.40055345308826523,0.8764411027568922
38,8.0,0.99979633401222,0.9998901822973864,0.9998901822973864,0.9998901822973864,1.0,0.01668855034155759,50.5,25.75,10.35,0.8609194344414286,0.8488408521303259
39,9.0,0.9993890020366599,0.9998900978129465,0.9994507305283973,0.9996703658938579,1.0,0.015051996686403517,42.1,21.55,9.85,0.9981862892323854,0.7545739348370928
