,n_features,accuracy,precision,recall,f1,coverage_ratio,mean_distance,avg_nnodes,avg_nleaves,avg_depth,q,jaccard
67,11.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.28087667845167846,12.6,6.8,4.35,0.7562522442152371,0.2771451355661882
68,12.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.5312588419458425,8.8,4.9,3.35,0.9837103692930463,0.1881307435254804
69,13.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.21602694391187263,14.2,7.6,4.4,0.41264500681780514,0.2996297562087036
70,14.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.5640990187396414,7.4,4.2,2.8,0.9352622256252765,0.16711988304093564
71,15.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.2908625868113016,12.9,6.95,4.35,-0.250794956213509,0.22150375939849623
72,16.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.4649407951568503,9.7,5.35,3.8,0.7160039019705904,0.17316416040100252
73,17.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,1.0,0.2727403020629101,11.1,6.05,3.65,0.49024718536379863,0.2198150679729627
74,18.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,1.0,0.40448157223421993,10.6,5.8,3.8,0.6460438751550326,0.1709018759018759
75,19.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.2724597277930084,12.0,6.5,4.1,0.9042827950304545,0.17968519784309253
76,20.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.26075339455421453,12.0,6.5,4.15,0.8333675840085998,0.1981463127515759
77,21.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.43526471438456854,11.3,6.15,3.75,0.7365104066135615,0.14759410180462815
78,22.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.8285568794843687,9.7,5.35,3.4,-0.1431274003869285,0.11676482873851293
79,23.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.3013194403929441,12.8,6.9,4.25,0.3813931756964651,0.13753385503385504
80,24.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,1.0,0.5776343853460029,11.0,6.0,4.2,0.4532534077324249,0.15906324669482566
81,25.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.3336427871755091,11.6,6.3,4.0,0.673076155671736,0.13579566632198212
82,26.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.47013814573680623,9.2,5.1,3.15,0.9348181567656964,0.13242272347535505
83,27.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.4259505464024863,9.6,5.3,3.6,0.13808539024472855,0.13398496240601504
84,28.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.27557738362301865,11.3,6.15,4.1,0.9708510983372105,0.11217703349282296
85,29.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.3309703224525952,11.5,6.25,4.1,-0.33152112312500126,0.12679900508847877
86,30.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.3317315465408853,11.0,6.0,4.05,0.1103541746332251,0.14345864661654134
87,2.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,1.0,0.15128041791780011,12.9,6.95,4.55,0.9888215545518166,0.95
88,3.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.36909241670534926,11.8,6.4,4.65,0.9642510043680464,0.7315789473684211
89,4.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.2430333180224749,9.5,5.25,3.55,0.17211948790896156,0.5530701754385965
90,5.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.5455400252134982,8.3,4.65,3.4,0.922824080418584,0.4729824561403509
91,6.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.23389260840477638,12.4,6.7,4.05,0.6288020621958118,0.4629824561403509
92,7.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.29306864300329155,13.2,7.1,4.3,0.30994203405837756,0.4410275689223058
93,8.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.2556745107560903,11.8,6.4,4.1,0.6723833937587224,0.3851503759398496
94,9.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.1755960295028663,11.7,6.35,4.05,0.5999543691102993,0.408187134502924
95,10.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.3678443194973484,8.7,4.85,3.45,0.703126967039577,0.2303634085213033
96,11.0,0.8947368421052632,0.8947368421052632,1.0,0.9444444444444444,1.0,0.3847552396694461,7.9,4.45,3.2,0.6237302423516451,0.21411654135338345
97,12.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.24520013167082869,10.1,5.55,3.75,0.9962956527236893,0.23352965747702586
98,13.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.3455075505787868,10.8,5.9,3.75,0.31065269935162,0.21087301587301585
99,14.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.3762057350888601,6.6,3.8,2.55,0.8851468587783063,0.16284461152882204
100,15.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.30022014721762913,11.9,6.45,4.6,-0.047727597449493696,0.22314023695602647
101,16.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.27986719666170895,10.6,5.8,3.8,0.594488079899853,0.18624895572263991
102,17.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.2982622695720714,11.3,6.15,4.15,0.9524802022442509,0.21536226930963773
103,18.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.347391334291931,10.3,5.65,3.65,0.5548575757638845,0.16573991797676008
104,19.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.3320616538995198,10.6,5.8,3.95,0.9886244361539148,0.15492709045340625
105,20.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.4024578967529998,8.8,4.9,3.4,0.590307525060429,0.13729741019214703
106,21.0,0.8947368421052632,0.8947368421052632,1.0,0.9444444444444444,1.0,0.4689876895279678,8.7,4.85,3.4,0.9224584153021508,0.13882832080200502
107,22.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.2498640319723718,9.2,5.1,3.6,0.846452104923298,0.16540935672514617
108,23.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.40069206262827456,11.7,6.35,3.85,0.48611018714885157,0.13678748152432363
109,24.0,0.8947368421052632,0.8947368421052632,1.0,0.9444444444444444,1.0,0.9118311618386311,6.0,3.5,2.5,0.995066419227853,0.08157894736842103
110,25.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.2857036555669044,9.3,5.15,3.4,0.7495819534926051,0.11151287309182045
111,26.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.34010815612920736,11.6,6.3,4.0,0.622259260920539,0.13873034859876965
112,27.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.3561449302461351,9.3,5.15,3.7,0.8628638949914229,0.10766290726817042
113,28.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.2785461509017516,9.1,5.05,3.35,0.6210503424331846,0.14236196551986025
114,29.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.44582724469856627,9.4,5.2,3.35,0.953423223065983,0.114893863446495
115,30.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.3906751875235371,10.9,5.95,3.9,0.5111993683414141,0.12081377686640844
116,2.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.26024252638955997,15.3,8.15,4.15,0.8778508814417616,1.0
117,3.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.10535312154105463,17.7,9.35,5.35,0.6463139311084689,0.9333333333333336
118,4.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.1845965628528253,12.4,6.7,3.95,0.7418155010216093,0.7649122807017543
119,5.0,0.8947368421052632,0.8947368421052632,1.0,0.9444444444444444,1.0,0.10249461098852602,13.9,7.45,4.3,0.724575781656815,0.7226315789473685
120,6.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.43002915418735926,9.7,5.35,3.5,0.20077825674490585,0.45517543859649123
121,7.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.4191701658260882,11.2,6.1,3.9,0.3675046009032063,0.41649122807017547
122,8.0,1.0,1.0,1.0,1.0,1.0,0.30936977473124083,12.9,6.95,4.2,-0.24015561614893688,0.39303258145363407
123,9.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.40545288098576987,12.0,6.5,3.75,-0.07518388857361062,0.40330618212197156
124,10.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.2139093214092942,12.3,6.65,4.15,0.07663282620115416,0.3725668337510442
125,11.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.3132167618945218,11.2,6.1,3.95,0.2953286952106988,0.2913909774436089
126,12.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.14401195931416894,12.8,6.9,4.05,0.3944245278667357,0.304737221842485
127,13.0,0.9736842105263158,0.9733333333333334,1.0,0.9864864864864865,1.0,0.31905364133156117,10.5,5.75,3.75,0.8641508645190387,0.22953254347991187
128,14.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.2549234298624031,12.5,6.75,4.25,0.17703778551691438,0.2556540973646237
129,15.0,0.9605263157894737,0.9605263157894737,1.0,0.9798657718120806,1.0,0.2588743907658235,13.0,7.0,4.25,-0.06034801491004283,0.22869902027796765
130,16.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.3804783569972906,8.4,4.7,3.3,0.04680687921217102,0.1803656869446343
131,17.0,1.0,1.0,1.0,1.0,1.0,0.3223017406623526,11.1,6.05,3.85,-0.15836029291281406,0.19984411787043363
132,18.0,0.9078947368421053,0.9078947368421053,1.0,0.9517241379310345,1.0,0.3689011646441361,7.8,4.4,3.25,0.628318953390858,0.14991854636591478
133,19.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.3321341527611429,10.3,5.65,3.7,-0.01526938589664329,0.17564574314574313
134,20.0,0.9868421052631579,0.9868421052631579,1.0,0.9933774834437086,1.0,0.41938183358330827,10.3,5.65,3.6,0.21182900351875422,0.14916913495860865
135,21.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.4247463338846592,9.0,5.0,3.45,0.4291419124897393,0.19691957165641374
136,22.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.36712466133731,9.5,5.25,3.4,0.9521792307668913,0.15401306296043138
137,23.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.42855440606768197,11.9,6.45,4.3,0.948616153119551,0.16006581138160086
138,24.0,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,0.3771826228233352,11.9,6.45,4.05,0.598769040508895,0.1385725677830941
139,25.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.37984956099593825,8.5,4.75,3.45,0.48232038204602906,0.10798454469507102
140,26.0,0.9736842105263158,0.9736842105263158,1.0,0.9866666666666666,1.0,0.2874363724674445,11.4,6.2,3.8,0.5508673626138381,0.128741550846814
141,27.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.4140932869813017,10.5,5.75,3.45,0.0016978333561881679,0.14625522138680033
142,28.0,0.9210526315789473,0.9210526315789473,1.0,0.958904109589041,1.0,0.2577989020809554,11.9,6.45,4.2,0.19285969876355818,0.15025499354446725
143,29.0,0.9342105263157895,0.9342105263157895,1.0,0.9659863945578232,1.0,0.4472542892738179,8.7,4.85,3.2,0.13167003760200346,0.08477899293688768
144,30.0,0.8947368421052632,0.8947368421052632,1.0,0.9444444444444444,1.0,0.5422984575231015,9.3,5.15,3.4,0.7132489115854453,0.09463507252980938
