explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max,avg_nnodes,avg_nleaves,avg_depth
FACETBranchBound,5,3,309,10,6,0.8,0.75,0.75,0.75,0.2577777777777778,0.6533333333333334,1.0,0.08142964010260514,1.5,0.021999835968017578,0.04400062561035156,25,49.6,74,13.4,7.2,3.0
FACETBranchBound,10,3,309,10,6,0.8,0.75,0.75,0.75,0.43333333333333335,0.5037037037037035,1.0,0.08939191388681714,1.6,0.07400059700012207,0.49312257766723633,118,233.0,455,12.6,6.8,3.0
FACETBranchBound,15,3,309,10,6,0.9,0.8,1.0,0.888888888888889,0.1738095238095238,0.5555555555555555,1.0,0.0749522421838742,1.6,0.1920626163482666,3.090413808822632,489,1091.2,1706,12.733333333333333,6.866666666666666,3.0
FACETBranchBound,20,3,309,10,6,0.8,0.75,0.75,0.75,0.5672840755735492,0.5440350877192982,1.0,0.07251225215608922,2.3,0.36208152770996094,36.2449312210083,3971,7501.6,11292,12.9,6.95,3.0
