explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max,avg_nnodes,avg_nleaves,avg_depth
FACETBranchBound,5,3,4600,10,57,0.9,1.0,0.8,0.888888888888889,0.125,0.14829836829836832,1.0,0.00611418821646668,3.0,0.020000934600830078,0.11700105667114258,31,57.9,105,15.0,8.0,3.0
FACETBranchBound,10,3,4600,10,57,0.9,1.0,0.8,0.888888888888889,0.2262108262108262,0.20185098851765512,1.0,0.012649965976378552,4.0,0.08900046348571777,3.00713849067688,291,586.1,935,14.8,7.9,3.0
FACETBranchBound,15,3,4600,10,57,0.8,1.0,0.6,0.7499999999999999,0.19261986690558122,0.17382931882931882,1.0,0.005638762913808461,3.7,0.20795035362243652,18.805949687957764,514,2055.0,3898,14.6,7.8,3.0
FACETBranchBound,20,3,4600,10,57,0.9,1.0,0.8,0.888888888888889,0.18002923976608187,0.1390000058421111,1.0,0.007552610929932761,4.7,0.35500001907348633,378.1141321659088,8799,21509.7,66284,14.4,7.7,3.0
