dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.35830300621042765,31.15,0.04200029373168945,0.005999565124511719,-1,-1,-1,-1,-1,10
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.3243714634183213,30.45,0.06801962852478027,0.007999181747436523,-1,-1,-1,-1,-1,20
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.291095664753372,29.95,0.06999993324279785,0.012998342514038086,-1,-1,-1,-1,-1,50
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.2859774059870644,30.85,0.11501049995422363,0.022001028060913086,-1,-1,-1,-1,-1,100
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.22412053300841742,29.75,0.20300793647766113,0.03999972343444824,-1,-1,-1,-1,-1,200
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.2807623231556646,29.95,0.29102516174316406,0.05700039863586426,-1,-1,-1,-1,-1,300
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.14516138555713548,29.15,0.38002729415893555,0.07399797439575195,-1,-1,-1,-1,-1,400
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.1893661392267865,29.65,0.4672410488128662,0.09200024604797363,-1,-1,-1,-1,-1,500
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.22090539369598333,29.0,0.6930088996887207,0.13499999046325684,-1,-1,-1,-1,-1,750
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.18677203791004496,29.65,0.9140417575836182,0.17858457565307617,-1,-1,-1,-1,-1,1000
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.20611997654859068,29.4,1.8050572872161865,0.3500330448150635,-1,-1,-1,-1,-1,2000
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.18544220877126869,29.7,2.6881189346313477,0.5338377952575684,-1,-1,-1,-1,-1,3000
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.13807427176432857,28.85,3.5772318840026855,0.7189016342163086,-1,-1,-1,-1,-1,4000
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.17654130725703446,29.4,4.621373176574707,0.8961830139160156,-1,-1,-1,-1,-1,5000
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.16026597213038762,28.25,8.981659650802612,1.73966383934021,-1,-1,-1,-1,-1,10000
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.15842109761024487,29.0,17.923237085342407,3.5163614749908447,-1,-1,-1,-1,-1,20000
spambase,100,FACETIndex,20,20,57,0.95,1.0,0.9,0.9473684210526316,14.7,7.85,3.0,0.08700702863517296,0.16468891882528247,1.0,0.1305462432776116,29.0,45.56037259101868,8.850080490112305,-1,-1,-1,-1,-1,50000
