dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.4762505746896683,6.85,0.03599882125854492,0.006000041961669922,-1,-1,-1,-1,-1,10
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.5014792554564436,6.7,0.04800009727478027,0.011999845504760742,-1,-1,-1,-1,-1,20
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.42349412320030944,6.1,0.08999300003051758,0.031000852584838867,-1,-1,-1,-1,-1,50
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.403433232873314,6.05,0.15099787712097168,0.0280001163482666,-1,-1,-1,-1,-1,100
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.3163530857404302,5.15,0.25700807571411133,0.05200958251953125,-1,-1,-1,-1,-1,200
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.35024845480229827,5.7,0.4049797058105469,0.07600045204162598,-1,-1,-1,-1,-1,300
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.32347704720541504,5.05,0.5250000953674316,0.10100030899047852,-1,-1,-1,-1,-1,400
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.3262088359542528,6.05,0.6619405746459961,0.12599945068359375,-1,-1,-1,-1,-1,500
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.30498033193826796,5.35,0.9160664081573486,0.20299482345581055,-1,-1,-1,-1,-1,750
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.31602221901494115,4.8,1.233994483947754,0.24199962615966797,-1,-1,-1,-1,-1,1000
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.28387464735735607,5.4,2.4280169010162354,0.482982873916626,-1,-1,-1,-1,-1,2000
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.2718061244665457,5.65,3.5980005264282227,0.7180254459381104,-1,-1,-1,-1,-1,3000
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.25481761180903867,4.85,4.8139729499816895,0.9588108062744141,-1,-1,-1,-1,-1,4000
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.25184201050510036,5.35,6.007185697555542,1.2290005683898926,-1,-1,-1,-1,-1,5000
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.2441969694490212,5.25,12.087912321090698,2.423919916152954,-1,-1,-1,-1,-1,10000
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.22062624430828554,4.35,24.028913736343384,4.795170307159424,-1,-1,-1,-1,-1,20000
magic,100,FACETIndex,20,20,10,0.85,0.7692307692307693,1.0,0.8695652173913044,14.92,7.96,3.0,0.9022235177709362,0.4847821067821068,1.0,0.21958260926236722,4.95,60.15606451034546,12.095821857452393,-1,-1,-1,-1,-1,50000
