dataset,n_trees,explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,clique_size,grown_clique_size,ext_min,ext_avg,ext_max,n_rects
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.4477871445731438,5.05,0.037999629974365234,0.005000114440917969,-1,-1,-1,-1,-1,10
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.40449451408643833,4.8,0.04800009727478027,0.005002737045288086,-1,-1,-1,-1,-1,20
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.2607837534647204,4.2,0.08399844169616699,0.00800013542175293,-1,-1,-1,-1,-1,50
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.2668774942332293,4.9,0.15100550651550293,0.010999679565429688,-1,-1,-1,-1,-1,100
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.22979643492033935,4.6,0.277008056640625,0.01700115203857422,-1,-1,-1,-1,-1,200
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.2663027136937325,4.4,0.40091466903686523,0.024000883102416992,-1,-1,-1,-1,-1,300
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.21597916773808024,4.05,0.5270352363586426,0.02997565269470215,-1,-1,-1,-1,-1,400
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.17199852400986354,4.45,0.6510789394378662,0.03600049018859863,-1,-1,-1,-1,-1,500
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.1886175989737672,4.25,0.9642791748046875,0.05399918556213379,-1,-1,-1,-1,-1,750
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.18569338152716366,3.95,1.2829582691192627,0.0710000991821289,-1,-1,-1,-1,-1,1000
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.15762416732035403,4.1,2.550828218460083,0.13800764083862305,-1,-1,-1,-1,-1,2000
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.14176009518166668,3.6,3.809026002883911,0.1959981918334961,-1,-1,-1,-1,-1,3000
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.11645187658165757,3.45,5.082226991653442,0.27623653411865234,-1,-1,-1,-1,-1,4000
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.12302810301342641,3.45,6.460124492645264,0.3320462703704834,-1,-1,-1,-1,-1,5000
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.10733387650698197,3.05,12.69157099723816,0.6758041381835938,-1,-1,-1,-1,-1,10000
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.1031343139158641,3.5,25.557353019714355,1.3345658779144287,-1,-1,-1,-1,-1,20000
vertebral,100,FACETIndex,20,20,6,0.8,0.7647058823529411,1.0,0.8666666666666666,12.32,6.66,3.0,0.6367619435432177,0.5198316498316498,1.0,0.09453783557525194,3.2,63.265166997909546,3.754958391189575,-1,-1,-1,-1,-1,50000
