n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
4600,5,57,15,3,14.733333333333333,7.866666666666666,3.0,0.8739130434782608,0.9754385964912281,0.7183462532299741,0.8273809523809523,1177,12247.2,26072,1176,12844.4,28459,0.1999983787536621,4.263991355895996,PriorityQueue,1.0,0.0018079162585759923,2.4,spambase
4600,5,57,15,3,14.733333333333333,7.866666666666666,3.0,0.8739130434782608,0.9754385964912281,0.7183462532299741,0.8273809523809523,2543,3626.6,4662,15001,35482.0,63496,0.1999983787536621,11.203976154327393,Stack,1.0,0.0018081888845750515,2.4,spambase
