n_samples,n_samples_explained,n_features,n_trees,max_depth,avg_nnodes,avg_nleaves,avg_depth,accuracy,precision,recall,f1,ext_min,ext_avg,ext_max,lb_min,lb_avg,lb_max,init_time,runtime,order,coverage_ratio,mean_dist,mean_length,dataset
309,5,6,15,3,12.333333333333334,6.666666666666667,3.0,0.8870967741935484,0.9302325581395349,0.9090909090909091,0.9195402298850575,1869,3432.2,4518,1868,3647.2,4519,0.18999695777893066,0.888995885848999,PriorityQueue,1.0,0.051625757693140595,1.4,vertebral
309,5,6,15,3,12.333333333333334,6.666666666666667,3.0,0.8870967741935484,0.9302325581395349,0.9090909090909091,0.9195402298850575,703,880.4,1003,4645,5205.0,6115,0.18999695777893066,0.9209985733032227,Stack,1.0,0.05163273413890489,1.4,vertebral
