explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
BestCandidate,49097,9,1.0,1.0,1.0,1.0,35.5,18.25,8.0,0.0,0.7088032581453634,1.0,0.00820278720057814,1.35,0.08700180053710938
BestCandidate,49097,9,1.0,1.0,1.0,1.0,40.5,20.75,9.3,0.0,0.7320175438596491,1.0,0.017959255525061776,1.55,0.09799957275390625
BestCandidate,49097,9,1.0,1.0,1.0,1.0,42.1,21.55,9.0,0.0,0.7653717627401836,1.0,0.01945518784461569,1.65,0.08899998664855957
BestCandidate,49097,9,1.0,1.0,1.0,1.0,39.6,20.3,8.95,0.0,0.6937447786131997,1.0,0.03819352244311386,1.7,0.08400082588195801
BestCandidate,49097,9,1.0,1.0,1.0,1.0,35.2,18.1,8.85,0.0,0.7050856307435254,1.0,0.01716038522398553,1.65,0.07800030708312988
