explainer,n_samples,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime
BestCandidate,3062,166,1.0,1.0,1.0,1.0,3.9,2.45,1.35,0.0,0.015350877192982455,0.0,,,0.029999732971191406
BestCandidate,3062,166,1.0,1.0,1.0,1.0,3.9,2.45,1.35,0.0,0.018421052631578946,0.0,,,0.02899932861328125
BestCandidate,3062,166,1.0,1.0,1.0,1.0,3.6,2.3,1.3,0.0,0.0256140350877193,0.0,,,0.029000043869018555
BestCandidate,3062,166,1.0,1.0,1.0,1.0,3.6,2.3,1.25,0.0,0.02368421052631579,0.0,,,0.029000043869018555
BestCandidate,3062,166,1.0,1.0,1.0,1.0,3.8,2.4,1.4,0.0,0.02368421052631579,0.0,,,0.03000020980834961
