explainer,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,avg_nnodes,avg_nleaves,avg_depth,q,jaccard,coverage_ratio,mean_distance,mean_length,runtime,clique_size,init_time
GraphMerge,3062,613,166,1.0,1.0,1.0,1.0,3.1,2.05,1.05,0.0,0.05,1.0,1.0721797014250822,11.0,1.6300184726715088,12,0.009999752044677734
BestCandidate,3062,613,166,1.0,1.0,1.0,1.0,3.1,2.05,1.05,0.0,0.05,0.0,,,0.8800795078277588,-1,0.0
