explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max,avg_nnodes,avg_nleaves,avg_depth
FACETBranchBound,5,3,309,10,6,0.8,1,0.777777778,0.875,0.05,0.583333333,1,0.129666396,1.7,0.0189991,0.013001204,18,26.7,53,13,7,3
FACETBranchBound,10,3,309,10,6,0.8,1,0.777777778,0.875,0.138888889,0.538518519,1,0.120826725,2.1,0.072999716,0.193999767,89,126.1,183,11.8,6.4,3
FACETBranchBound,15,3,309,10,6,0.9,1,0.888888889,0.941176471,0.171428571,0.543174603,1,0.103148339,2.2,0.176998615,1.437001944,308,472.4,788,12.06666667,6.533333333,3
FACETBranchBound,20,3,309,10,6,0.8,1,0.777777778,0.875,0.081111111,0.574649123,1,0.103806051,2.1,0.405001402,15.87899828,818,3230.6,6311,13.5,7.25,3
FACETBranchBound,25,3,309,5,6,0.4,0.4,1,0.571428571,0.457777778,0.502277778,1,0.220002027,1.6,0.524000883,46.1180172,1327,13600,39307,11.96,6.48,3
