explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max,avg_nnodes,avg_nleaves,avg_depth
FACETBranchBound,5,3,162,10,9,0.7,0.6,0.75,0.666666667,0.683928571,0.4125,1,0.078099553,2.2,0.014999628,0.023001909,20,32,40,11.8,6.4,3
FACETBranchBound,10,3,162,10,9,0.9,1,0.75,0.857142857,0.397584391,0.425608466,1,0.071258042,2.3,0.079002857,0.373997688,111,193.2,362,12.4,6.7,3
FACETBranchBound,15,3,162,10,9,0.6,0.5,0.75,0.6,0.337069597,0.432358277,0.9,0.036172564,2,0.168999434,1.629000664,192,443.6,918,12.06666667,6.533333333,3
FACETBranchBound,20,3,162,10,9,0.7,0.6,0.75,0.666666667,0.389666445,0.34647452,1,0.039328555,2.3,0.260999918,24.46600294,1267,3979.7,8317,11.1,6.05,3
FACETBranchBound,25,3,162,5,9,1,1,1,1,0.013333333,0.405480159,1,0.078140576,3.6,0.532999277,125.3286994,15143,25513,34444,12.12,6.56,3
