explainer,n_trees,max_depth,n_samples,n_samples_explained,n_features,accuracy,precision,recall,f1,q,jaccard,coverage_ratio,mean_distance,mean_length,init_time,runtime,ext_min,ext_avg,ext_max,avg_nnodes,avg_nleaves,avg_depth
FACETBranchBound,5,3,3,3,6,1.0,1.0,1.0,1.0,0.0,0.545,1.0,0.0363981658252833,1.6666666666666667,0.025998830795288086,0.11200070381164551,17,23.0,32,13.0,7.0,3.0
FACETBranchBound,10,3,3,3,6,1.0,1.0,1.0,1.0,0.0,0.47740740740740745,1.0,0.03800696659408769,2.3333333333333335,0.08499956130981445,4.531000375747681,43,297.3333333333333,541,12.8,6.9,3.0
FACETBranchBound,15,3,3,3,6,1.0,1.0,1.0,1.0,0.05714285714285714,0.5587301587301587,1.0,0.039797913425744506,1.3333333333333333,0.23100018501281738,73.368403673172,862,2887.0,6423,13.266666666666667,7.133333333333334,3.0
FACETBranchBound,20,3,3,3,6,1.0,1.0,1.0,1.0,0.0,0.5679824561403508,1.0,0.06614283686273097,3.0,0.4219977855682373,1426.5606524944305,4068,30283.666666666668,58895,13.1,7.05,3.0
